ticker,name_en,name_ko,market,sector_ko,fiscal_year,headcount,men,women,women_share,tenure_years,tenure_years_men,tenure_years_women,tenure_ratio_women_to_men,annual_pay_per_person_krw_men,annual_pay_per_person_krw_women,pay_ratio_women_to_men,pay_ratio_withheld_reason,close_price_krw,market_cap_krw,listed_shares,price_as_of
093640,"Korea Robot Manufacturing Co., Ltd.",케이알엠,KOSDAQ,전자부품·컴퓨터·통신장비,2025,65,56,9,0.138,4.34,4.28,4.7,1.098,78792000,48918000,0.621,,4630,152066405080,32843716,20260908
131180,"DILLI ILLUSTRATE INC.,",딜리,KOSDAQ,전자부품·컴퓨터·통신장비,2025,65,52,13,0.2,7.78,8.2,6.1,0.744,51052000,38072000,0.746,,4210,24712700000,5870000,20260908
373110,Xcell Therapeutics Inc.,엑셀세라퓨틱스,KOSDAQ,의료용 물질·의약품,2025,65,33,32,0.492,3.03,2.71,3.37,1.244,69848484.85,63531250,0.91,,1017,17588398698,17294394,20260908
006120,"SK Discovery Co.,Ltd.",SK디스커버리,KOSPI,금융업,2025,65,44,21,0.323,2.76,3.08,2.08,0.675,115000000,89000000,0.774,,57000,992583807000,17413751,20260908
019010,"VenueG Co.,Ltd.",베뉴지,KOSDAQ,소매업,2025,65,44,21,0.323,6.17,6.54,5.39,0.824,58147000,45810000,0.788,,4550,219310000000,48200000,20260908
432980,"MFC Co., Ltd.",엠에프씨,KOSDAQ,의료용 물질·의약품,2025,65,49,16,0.246,3.74,3.92,3.17,0.809,70000000,46000000,0.657,,2580,22166694360,8591742,20260908
048870,"Synergy Innovation Co., Ltd.",시너지이노베이션,KOSDAQ,의료·정밀·광학기기,2025,65,41,24,0.369,3.85,3,5.3,1.767,52924000,44429000,0.839,,1597,140706819911,88106963,20260908
461030,"IMBdx, Inc.",아이엠비디엑스,KOSDAQ,연구개발업,2025,65,28,37,0.569,3.06,3.58,2.67,0.746,68714285.71,50108108.11,0.729,,2825,40495010525,14334517,20260908
290740,"ACTRO CO.,Ltd",액트로,KOSDAQ,전자부품·컴퓨터·통신장비,2025,64,52,12,0.188,5.41,5.83,3.58,0.614,113331000,46970000,0.414,,12350,124302885850,10065011,20260908
109860,"DONGIL METAL CO., LTD.",동일금속,KOSDAQ,1차 금속,2025,64,62,2,0.031,13,13.03,12,,61897064.52,32939000,,fewer than 5 of one sex,7420,67522000000,9100000,20260908
033430,"DST Co., Ltd.",디에스티,,기타 기계·장비,2025,64,57,7,0.109,10,10,10,1,71833729.96,49218975.71,0.685,,,,,
008420,"MOONBAE STEEL CO.,LTD",문배철강,KOSPI,1차 금속,2025,64,54,10,0.156,14.6,15.67,8.83,0.563,74000000,49000000,0.662,,2240,45927851200,20503505,20260908
415380,"Studio Samick Co.,Ltd.",스튜디오삼익,KOSDAQ,소매업,2025,64,15,49,0.766,3.56,4.28,3.34,0.78,39793400,35268061.22,0.886,,2060,23572528500,11442975,20260908
402490,"Green Resource Co.,Ltd",그린리소스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,64,46,18,0.281,3.31,3.7,2.31,0.624,46676717.39,31100222.22,0.666,,6250,105845106250,16935217,20260908
085310,"NK CO.,LTD.",엔케이,KOSPI,금속가공제품,2025,64,49,15,0.234,2.11,2.21,1.78,0.805,54036653.06,37392000,0.692,,9120,67652834880,7418074,20260908
215100,"RoboRobo Co., Ltd.",로보로보,KOSDAQ,전기장비,2025,64,41,23,0.359,5.67,6.24,4.65,0.745,43094073.17,37417434.78,0.868,,4150,84446084100,20348454,20260908
205470,"HUMASIS CO., LTD.",휴마시스,KOSDAQ,의료용 물질·의약품,2025,64,32,32,0.5,5.09,4.14,6.05,1.461,55968750,39250000,0.701,,3105,76615878105,24675001,20260908
455180,"KGA CO., LTD",케이지에이,KOSDAQ,기타 기계·장비,2025,64,59,5,0.078,2.35,2.35,2.31,0.983,61964000,37857000,0.611,,1232,18109236992,14699056,20260908
001040,CJ Corp.,CJ,KOSPI,금융업,2025,64,48,16,0.25,14.08,14.8,11.9,0.804,944000000,177000000,0.188,,131000,3822186738000,29176998,20260908
013570,DY Corporation,디와이,KOSPI,금융업,2025,64,41,23,0.359,15.2,16.67,12.58,0.755,83000000,64000000,0.771,,4370,115016796210,26319633,20260908
179530,"ADBIOTECH Co.,Ltd.",애드바이오텍,KOSDAQ,의료용 물질·의약품,2025,64,38,26,0.406,3.59,2.7,4.9,1.815,46000000,37000000,0.804,,2405,65216969415,27117243,20260908
246250,"SLSBio(Specialty Lab Solution Bio) Co., Ltd",에스엘에스바이오,KOSDAQ,기타 과학기술 서비스,2025,63,25,38,0.603,1.98,1.8,2.1,1.167,37199000,34785000,0.935,,1969,30220617614,15348206,20260908
032750,Samjin,삼진,KOSDAQ,전자부품·컴퓨터·통신장비,2025,63,57,6,0.095,8.77,7.8,18,2.308,54833699,41916881,0.764,,2955,26686965510,9031122,20260908
196490,"DA Technology Co.,Ltd.",디에이테크놀로지,KOSDAQ,기타 기계·장비,2025,63,51,12,0.19,3.39,3.58,2.58,0.721,67000000,42000000,0.627,,6090,69131518050,11351645,20260908
079650,SeoSanCo.Ltd.,서산,KOSDAQ,비금속 광물제품,2025,63,56,7,0.111,18.78,19,17,0.895,36727000,43203000,1.176,,7680,153600000000,20000000,20260908
114450,"GREEN LIFESCIENCE CO., LTD.",그린생명과학,KOSDAQ,의료용 물질·의약품,2025,63,54,9,0.143,13.26,14.7,4.6,0.313,71000000,40000000,0.563,,2275,45500000000,20000000,20260908
058650,SEAH HOLDINGS CORP,세아홀딩스,KOSPI,1차 금속,2025,63,34,29,0.46,5.29,5.33,5.25,0.985,127213000,111428000,0.876,,132100,560399375600,4242236,20260908
360350,"COXEM CO., LTD",코셈,KOSDAQ,의료·정밀·광학기기,2025,63,45,18,0.286,5.06,5.2,4.7,0.904,63000000,43000000,0.683,,5150,28005545500,5437970,20260908
096630,"S Connect Co., LTD",에스코넥,KOSDAQ,전자부품·컴퓨터·통신장비,2025,63,53,10,0.159,11.42,11.83,9.25,0.782,93617000,57072000,0.61,,1800,28577381400,15876323,20260908
217480,"SD BIOTECHNOLOGIES CO., LTD.",에스디생명공학,KOSDAQ,화학물질·화학제품,2025,63,30,33,0.524,2.54,2.58,2.5,0.969,65518000,48874000,0.746,,499,54756837359,109733141,20260908
059270,"Haisung Aero-Robotics Co., Ltd.",해성에어로보틱스,KOSDAQ,금속가공제품,2025,63,61,2,0.032,4.89,5,1.67,,44000000,34000000,,fewer than 5 of one sex,5210,58171207790,11165299,20260908
032580,"Fidelix Co., Ltd.",피델릭스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,63,56,7,0.111,7.52,7.75,5.67,0.732,79930000,64001000,0.801,,4815,159530888160,33132064,20260908
225430,"KMPHARMACEUTICAL Co.,Ltd.",케이엠제약,KOSDAQ,화학물질·화학제품,2025,63,33,30,0.476,4.34,4,4.72,1.18,50727272.73,34000000,0.67,,650,4215688750,6485675,20260908
238540,"NanoSolution Co.,Ltd",나노솔루션,KONEX,화학물질·화학제품,2025,63,55,8,0.127,3.23,2.75,6.5,2.364,50014000,48893000,0.978,,103800,116011032000,1117640,20260908
245620,"Eone Diagnomics Genome Center Co., Ltd.",EDGC,KOSDAQ,연구개발업,2025,63,27,36,0.571,3.46,2.6,4.1,1.577,56668205,33884909,0.598,,741,167118555474,225531114,20260908
340810,"SECERN AI Co., Ltd.",시선AI,KOSDAQ,출판업,2025,63,54,9,0.143,3.34,3.33,3.42,1.027,70000000,46000000,0.657,,3895,54333232390,13949482,20260908
094840,Suprema HQ Inc.,슈프리마에이치큐,KOSDAQ,전자부품·컴퓨터·통신장비,2025,62,36,26,0.419,3.26,3.75,2.58,0.688,84000000,57000000,0.679,,11950,117183002550,9806109,20260908
432470,"KNS CO., LTD",케이엔에스,KOSDAQ,기타 기계·장비,2025,62,55,7,0.113,3.48,3.45,3.7,1.072,62818181.82,43857142.86,0.698,,9210,80786030760,8771556,20260908
046310,BG T&A Co.,백금T&A,KOSDAQ,전자부품·컴퓨터·통신장비,2025,62,44,18,0.29,9.84,11,7,0.636,90000000,45000000,0.5,,2220,36449383020,16418641,20260908
000440,"Joong Ang Enervis Co.,Ltd.",중앙에너비스,KOSDAQ,도매·상품중개,2025,62,56,6,0.097,13.81,14.25,9.67,0.679,48410000,27308000,0.564,,12280,76469156400,6227130,20260908
035080,Gradiant Corporation,그래디언트,KOSDAQ,소매업,2025,62,28,34,0.548,2.52,2.75,2.33,0.847,85000000,60000000,0.706,,11850,132413428650,11174129,20260908
037370,"EG Co., Ltd",EG,KOSDAQ,화학물질·화학제품,2025,62,54,8,0.129,6.39,6.8,3.63,0.534,54737986.57,72387462.13,1.322,,3620,31222398640,8624972,20260908
000320,"NOROO HOLDINGS CO., LTD",노루홀딩스,KOSPI,금융업,2025,62,50,12,0.194,6.31,5.67,9,1.587,94000000,91000000,0.968,,17120,227544505120,13291151,20260908
096870,LDTInc.,엘디티,KOSDAQ,전자부품·컴퓨터·통신장비,2025,62,52,10,0.161,7.18,7.48,5.63,0.753,52843115.38,32528600,0.616,,2390,19951717610,8347999,20260908
180400,"Dx & Vx Co., Ltd.",DXVX,KOSDAQ,건축기술·엔지니어링,2025,62,34,28,0.452,3.66,3.58,3.75,1.047,130183000,79774000,0.613,,2330,229340576560,98429432,20260908
207490,"APEX INTEC Co.,LTD.",에이펙스인텍,KONEX,전기장비,2025,61,45,16,0.262,4.73,4.58,5.17,1.129,53931000,38089000,0.706,,6600,23760000000,3600000,20260908
452160,"JNB Co.,Ltd",제이엔비,KOSDAQ,기타 기계·장비,2025,61,56,5,0.082,4.23,4.33,3.11,0.718,50374660.71,31781000,0.631,,3125,30054771875,9617527,20260908
015020,"e-STARCO. CO.,LTD",이스타코,KOSPI,부동산업,2025,61,10,51,0.836,3.86,10.06,2.64,0.262,73765200,29205176.47,0.396,,928,19883142400,21425800,20260908
004650,"Changhae Ethanol Co., Ltd.",창해에탄올,KOSDAQ,음료 제조,2025,61,55,6,0.098,14.43,15.3,6.5,0.425,100599000,54638000,0.543,,9330,85750957050,9190885,20260908
086980,SHOWBOX Corp.,쇼박스,KOSDAQ,영상·오디오 제작,2025,61,18,43,0.705,5.64,4.17,6.25,1.499,72974000,82854000,1.135,,1932,120630216000,62438000,20260908
448780,"Micro-NX Co., Ltd.",마이크로엔엑스,KONEX,의료·정밀·광학기기,2025,61,39,22,0.361,6,5.5,6.9,1.255,44001000,32722000,0.744,,731,1957384080,2677680,20260908
024850,"HLB innoVation Co.,Ltd.",HLB이노베이션,KOSDAQ,전자부품·컴퓨터·통신장비,2025,61,55,6,0.098,11.55,12.3,4.7,0.382,68902000,53019000,0.769,,14590,463284206960,31753544,20260908
024800,"YOOSUNG T&S CO.,LTD",유성티엔에스,KOSDAQ,육상운송,2025,60,53,7,0.117,9.99,10.1,9.2,0.911,57000000,46000000,0.807,,4730,166616000100,35225370,20260908
109070,JOOSUNG CORPORATION,주성코퍼레이션,KOSPI,전자부품·컴퓨터·통신장비,2025,60,35,25,0.417,5.94,7.59,3.63,0.478,54534085.71,29752760,0.546,,1550,81855856500,52810230,20260908
123750,"Alton Co.,Ltd.",알톤,KOSDAQ,기타 운송장비,2025,60,55,5,0.083,8.9,9.1,6.65,0.731,55000000,46000000,0.836,,1740,24045510660,13819259,20260908
194610,"WOOSUNG I.B.CO., LTD.",우성아이비,,기타 제품 제조,2025,60,41,19,0.317,7.03,6.71,7.71,1.149,41909146.34,31657578.95,0.755,,,,,
116100,"Sun Machinery Co.,LTD",태양기계,KONEX,자동차·트레일러,2025,60,48,12,0.2,6.04,5.8,7,1.207,52749000,50427000,0.956,,634,4716951124,7439986,20260908
004270,NAMSUNG CORPORATION,남성,KOSPI,도매·상품중개,2025,60,44,16,0.267,17.18,18.85,12.57,0.667,49683068.18,38198500,0.769,,4985,22732238080,4560128,20260908
109670,"C-SITE Co., Ltd.",씨싸이트,KOSDAQ,의복 제조,2025,60,28,32,0.533,8.83,9.2,8.5,0.924,104000000,63000000,0.606,,5790,33793925580,5836602,20260908
002790,AMOREPACIFIC Holdings Corp.,아모레퍼시픽홀딩스,KOSPI,화학물질·화학제품,2025,60,44,16,0.267,13.4,14.6,10.1,0.692,161000000,113000000,0.702,,26100,1995558498000,76458180,20260908
148780,BECU AI Inc.,비큐AI,KOSDAQ,출판업,2025,60,39,21,0.35,3.2,3,3.58,1.193,49000000,34000000,0.694,,3770,23710076650,6289145,20260908
035460,"Kisan Telecom CO., Ltd.",기산텔레콤,KOSDAQ,전자부품·컴퓨터·통신장비,2025,60,55,5,0.083,13.96,13.72,16.62,1.211,58195000,35421000,0.609,,2275,33943773500,14920340,20260908
026940,Bookook Steel,부국철강,KOSPI,1차 금속,2025,59,56,3,0.051,16.47,17.19,3.02,,53751000,37981000,,fewer than 5 of one sex,2240,44800000000,20000000,20260908
389030,GENINUS Inc.,지니너스,KOSDAQ,연구개발업,2025,59,31,28,0.475,2.71,2.51,2.94,1.171,85645161.29,57892857.14,0.676,,2020,79572387420,39392271,20260908
054920,Hancom WITH Inc.,한컴위드,KOSDAQ,출판업,2025,59,48,11,0.186,3.35,3.2,4,1.25,58000000,47000000,0.81,,3625,102286918625,28217081,20260908
035200,"PLUMB FAST CO., LTD.",프럼파스트,KOSDAQ,고무·플라스틱,2025,59,48,11,0.186,8,8.6,5.4,0.628,46857000,32547000,0.695,,2925,26968444425,9219981,20260908
420570,"J2KBIO Co., Ltd.",제이투케이바이오,KOSDAQ,화학물질·화학제품,2025,59,31,28,0.475,3.28,3.92,2.58,0.658,69121000,41828000,0.605,,8850,51750224550,5847483,20260908
102210,"TRES Co., Ltd.",트레스,,기타 운송장비,2025,59,53,6,0.102,9.96,10.75,3,0.279,60665000,27730000,0.457,,,,,
129890,"ABKO CO., LTD.",앱코,KOSDAQ,전자부품·컴퓨터·통신장비,2025,59,37,22,0.373,3,3,3,1,38000000,33000000,0.868,,990,45090145980,45545602,20260908
123010,"MSDI Co.,Ltd",MSDI,KOSDAQ,전자부품·컴퓨터·통신장비,2025,59,34,25,0.424,5.34,6.32,4,0.633,64308647.06,42956360,0.668,,2560,51752363520,20215767,20260908
332370,"IDP Corp., Ltd.",아이디피,KOSDAQ,전자부품·컴퓨터·통신장비,2025,58,48,10,0.172,7.63,8.3,4.4,0.53,93000000,52000000,0.559,,5360,71147171360,13273726,20260908
247660,"NANOCMS CO., LTD",나노씨엠에스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,58,34,24,0.414,3.51,5.15,1.19,0.231,39000000,17000000,0.436,,3580,15551233600,4343920,20260908
950160,"Kolon TissueGene, Inc.",코오롱티슈진,KOSDAQ,의료용 물질·의약품,2025,58,35,23,0.397,3.28,3.68,2.68,0.728,182657142.86,133260869.57,0.73,,17470,1484428695200,84970160,20260908
001560,"CHEIL GRINDING WHEEL IND CO.,LTD",제일연마,KOSPI,비금속 광물제품,2025,58,44,14,0.241,12.67,14.57,6.7,0.46,67532611,32957744,0.488,,9360,71136000000,7600000,20260908
054180,"MEDICOX Co., Ltd.",메디콕스,KOSDAQ,기타 운송장비,2025,58,39,19,0.328,5.7,6.06,4.97,0.82,50738205.13,35785736.84,0.705,,2295,12686716395,5527981,20260908
361670,"SAMYOUNG S&C CO., LTD.",삼영에스앤씨,KOSDAQ,전자부품·컴퓨터·통신장비,2025,58,41,17,0.293,7.77,6.28,11.36,1.809,51927586.24,32846538.47,0.633,,3530,20006832740,5667658,20260908
424960,"Smart Radar System, Inc.",스마트레이더시스템,KOSDAQ,의료·정밀·광학기기,2025,58,50,8,0.138,3.39,3.33,3.75,1.126,79000000,83000000,1.051,,3750,61819162500,16485110,20260908
101000,"KS Industry Co., Ltd.",KS인더스트리,KOSDAQ,기타 기계·장비,2025,58,47,11,0.19,5.52,5.5,5.58,1.015,6059000,3970000,0.655,,1264,12526855568,9910487,20260908
006580,DaeyangPaperMfg,대양제지공업,,펄프·종이 제조,2025,58,52,6,0.103,11.2,11.14,11.75,1.055,70718686.69,79035442.33,1.118,,,,,
338840,"Y-Biologics, Inc",와이바이오로직스,KOSDAQ,연구개발업,2025,58,24,34,0.586,4.52,4.44,4.57,1.029,72125000,52147058.82,0.723,,8850,136324187550,15403863,20260908
344860,"INNOGENE Co., Ltd.",이노진,KOSDAQ,화학물질·화학제품,2025,58,20,38,0.655,2.92,2,3.4,1.7,48000000,37000000,0.771,,1370,19769100000,14430000,20260908
110020,"JEONJINBIO CO., LTD.",전진바이오팜,KOSDAQ,화학물질·화학제품,2025,57,31,26,0.456,3.69,2.17,5.5,2.535,32056000,21346000,0.666,,1981,17945407522,9058762,20260908
017510,SemyungElectricMachinery,세명전기,KOSDAQ,금속가공제품,2025,57,52,5,0.088,12.86,12.9,12.5,0.969,51000000,45000000,0.882,,7370,112363020000,15246000,20260908
389260,Dae Myoung Energy Co. Ltd.,대명에너지,KOSDAQ,종합 건설,2025,57,43,14,0.246,2.91,3.17,2.12,0.669,76587985.58,41696383.57,0.544,,13020,233270551500,17916325,20260908
039200,OSCOTECInc.,오스코텍,KOSDAQ,의료용 물질·의약품,2025,57,32,25,0.439,5.99,7.67,3.83,0.499,66000000,56000000,0.848,,35050,1340949068800,38258176,20260908
031310,EYESVISION CORPORATION,아이즈비전,KOSDAQ,통신업,2025,57,27,30,0.526,3.59,3.82,3.38,0.885,68777777.78,42066666.67,0.612,,987,29359944537,29746651,20260908
047770,"Codes Combine Co.,Ltd.",코데즈컴바인,KOSDAQ,의복 제조,2025,57,24,33,0.579,2.87,4.2,1.9,0.452,48424861,38430682,0.794,,3750,141909757500,37842602,20260908
290720,"FOODNAMOO, INC.",푸드나무,KOSDAQ,소매업,2025,57,27,30,0.526,2.67,2.66,2.68,1.008,52277000,29643000,0.567,,2710,103384529830,38149273,20260908
115530,"CNPLUS Co., Ltd.",씨엔플러스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,57,45,12,0.211,4.55,3.88,7.06,1.82,48000000,35666666.67,0.743,,2935,25188331425,8582055,20260908
348150,"KoBioLabs, Inc.",고바이오랩,KOSDAQ,연구개발업,2025,57,26,31,0.544,3.69,4.1,3.34,0.815,72699237.15,45306261.42,0.623,,2875,55829305875,19418889,20260908
018120,JinroDistillers,진로발효,KOSDAQ,음료 제조,2025,56,49,7,0.125,8.16,8.18,8,0.978,68434346.94,71462000,1.044,,16620,110043014400,6621120,20260908
090710,"Hyulim ROBOT Co.,Ltd.",휴림로봇,KOSDAQ,기타 기계·장비,2025,56,49,7,0.125,5,5,5,1,45000000,30000000,0.667,,6270,749635111830,119559029,20260908
308430,"Cellbion Co., Ltd",셀비온,KOSDAQ,의료용 물질·의약품,2025,56,27,29,0.518,2.94,3.14,2.75,0.876,60185185.19,42034482.76,0.698,,12760,164671002760,12905251,20260908
236030,Ssial Food Inc.,씨알푸드,KONEX,식료품 제조,2025,56,38,18,0.321,4.47,4.6,4.2,0.913,50000000,38000000,0.76,,2855,5805162860,2033332,20260908
226340,"Bonne Co., Ltd.",본느,KOSDAQ,화학물질·화학제품,2025,56,15,41,0.732,2.44,1.55,2.76,1.781,36892672.53,35063729.24,0.95,,5680,47657949120,8390484,20260908
218150,"MILAE BIORESOURCES CO., LTD.",미래생명자원,KOSDAQ,식료품 제조,2025,56,36,20,0.357,6.59,6.04,7.58,1.255,50277777.78,34500000,0.686,,2030,41444078060,20415802,20260908
354200,"NGeneBio Co., Ltd.",엔젠바이오,KOSDAQ,기타 과학기술 서비스,2025,56,24,32,0.571,3.57,3.88,3.34,0.861,80056000,48116125,0.601,,1390,12421850370,8936583,20260908
012760,"HASCO.CO.,LTD",하스코,,자동차·트레일러,2025,56,54,2,0.036,17.32,17.8,4.3,,48000000,38000000,,fewer than 5 of one sex,,,,
104200,NHN BUGS Corporation,NHN벅스,KOSDAQ,정보서비스업,2025,56,23,33,0.589,7.28,7.33,7.25,0.989,58000000,45484848.48,0.784,,2550,37810252500,14827550,20260908
215600,"SillaJen, Inc.",신라젠,KOSDAQ,연구개발업,2025,56,28,28,0.5,3.35,3.2,3.5,1.094,80000000,84000000,1.05,,2365,327679178860,138553564,20260908
389140,4by4 Inc.,포바이포,KOSDAQ,영상·오디오 제작,2025,56,33,23,0.411,2.96,3,2.9,0.967,64000000,55000000,0.859,,5130,73203740550,14269735,20260908
469610,"INNOTECH Co.,Ltd",이노테크,KOSDAQ,기타 기계·장비,2025,56,48,8,0.143,3.17,3.1,3.6,1.161,56000000,49000000,0.875,,15060,134680074000,8942900,20260908
234070,"A ONE CUBETECH CO., LTD.",에이원큐브텍,KONEX,사업지원 서비스,2025,56,44,12,0.214,6.12,6.67,4.08,0.612,56382000,25891000,0.459,,923,6424728869,6960703,20260908
291810,"Pintel Co.,Ltd.",핀텔,KOSDAQ,출판업,2025,56,40,16,0.286,2.64,2.33,3.42,1.468,56000000,50000000,0.893,,1600,18189939200,11368712,20260908
084180,"Soosung Webtoon co., Ltd.",수성웹툰,KOSDAQ,기타 기계·장비,2025,56,46,10,0.179,4.9,4.97,4.58,0.922,3972608.7,3665000,0.923,,490,8856398670,18074283,20260908
039790,"WINNOVA CO., Ltd.",위노바,,화학물질·화학제품,2025,55,25,30,0.545,5.02,4.2,5.7,1.357,51291000,29906000,0.583,,,,,
023150,"MHETHANOL CO.,LTD",MH에탄올,KOSPI,음료 제조,2025,55,51,4,0.073,10.5,10.92,5.17,,77627000,158645000,,fewer than 5 of one sex,4170,30768453420,7378526,20260908
039740,"Korea Information Engineering Services Co., Ltd",한국정보공학,KOSDAQ,도매·상품중개,2025,55,40,15,0.273,5.22,5.97,3.22,0.539,59000000,27000000,0.458,,3035,24335834895,8018397,20260908
036000,"YeaRimDang Publishing Co., Ltd.",예림당,KOSDAQ,출판업,2025,55,30,25,0.455,8.27,10,6.2,0.62,53000000,48000000,0.906,,2925,67375260225,23034277,20260908
177350,"Vessel Co., Ltd.",베셀,KOSDAQ,고무·플라스틱,2025,55,49,6,0.109,5.99,6.5,1.8,0.277,52000000,44000000,0.846,,1607,15934772557,9915851,20260908
073010,"KSPCO.,LTD",케이에스피,KOSDAQ,기타 기계·장비,2025,55,50,5,0.091,4.73,5,2.08,0.416,74146000,43691000,0.589,,2745,110324981250,40191250,20260908
394420,"RecensMedical, Inc.",리센스메디컬,KOSDAQ,의료·정밀·광학기기,2025,55,42,13,0.236,2.68,2.68,2.67,0.996,56309523.81,46692307.69,0.829,,9550,105047144550,10999701,20260908
151910,"FutureCore Co.,Ltd.",퓨처코어,,전자부품·컴퓨터·통신장비,2025,55,42,13,0.236,6.41,6.33,6.67,1.054,54641815,38538794,0.705,,,,,
054410,"Korea Plasma Technology U Co.,Ltd",케이피티유,KOSDAQ,소매업,2025,55,53,2,0.036,6.08,6,8.17,,50991000,45477000,,fewer than 5 of one sex,3365,19269484060,5726444,20260908
011420,"Galaxia SM, INC.",갤럭시아에스엠,KOSPI,스포츠·오락,2025,54,37,17,0.315,3.04,3.35,2.35,0.701,76000000,44000000,0.579,,1456,40112281664,27549644,20260908
024060,HeunguOil,흥구석유,KOSDAQ,도매·상품중개,2025,54,49,5,0.093,8.52,8.63,7.44,0.862,40771612.24,29250800,0.717,,11990,179850000000,15000000,20260908
049130,HAURI Inc.,하우리,,출판업,2025,54,42,12,0.222,14.31,13.75,16.25,1.182,68000000,58000000,0.853,,,,,
142760,MOA Life Plus Co. Ltd.,모아라이프플러스,KOSDAQ,연구개발업,2025,54,32,22,0.407,3.63,4.42,2.49,0.563,44975000,32088000,0.713,,564,11891088360,21083490,20260908
239340,ESTaid Corp.,이스트에이드,KOSDAQ,정보서비스업,2025,54,26,28,0.519,2.69,3.25,2.17,0.668,44000000,34000000,0.773,,504,13597735536,26979634,20260908
027410,"BGF CO., LTD.",BGF,KOSPI,금융업,2025,54,41,13,0.241,6.39,6.9,4.8,0.696,104000000,74000000,0.712,,3840,367552477440,95716791,20260908
448280,"ECOEYE CO., LTD.",에코아이,KOSDAQ,전문서비스업,2025,54,20,34,0.63,4.18,4.3,4.11,0.956,72981250,46380735.29,0.636,,9380,277939990020,29631129,20260908
235980,"MedPacto, Inc.",메드팩토,KOSDAQ,연구개발업,2025,54,28,26,0.481,3.54,3.43,3.65,1.064,64285714.29,49769230.77,0.774,,2770,94942085170,34275121,20260908
121800,"Vidente Co., Ltd.",비덴트,KOSDAQ,전자부품·컴퓨터·통신장비,2025,54,40,14,0.259,8.63,8.67,8.5,0.98,67000000,31000000,0.463,,3320,256309348520,77201611,20260908
053260,"KEUM KANG STEEL CO., LTD",금강철강,KOSDAQ,1차 금속,2025,54,43,11,0.204,11.66,12.9,6.8,0.527,64540000,37465000,0.58,,6660,124675200000,18720000,20260908
378800,Shaperon Inc.,샤페론,KOSDAQ,의료용 물질·의약품,2025,53,26,27,0.509,2.6,3.24,1.98,0.611,77076923.08,65666666.67,0.852,,510,23583945810,46243031,20260908
162300,"SHIN STEEL CO.,LTD.",신스틸,KOSDAQ,1차 금속,2025,53,38,15,0.283,4.54,5.3,2.6,0.491,65000000,42000000,0.646,,2470,102434313540,41471382,20260908
468530,"PROTEINA CO.,LTD.",프로티나,KOSDAQ,연구개발업,2025,53,28,25,0.472,2.32,2,2.67,1.335,79365000,59510000,0.75,,28600,317607232800,11105148,20260908
419080,"ENJET Co.,LTD",엔젯,KOSDAQ,기타 기계·장비,2025,53,42,11,0.208,4.21,4.55,2.92,0.642,58214285.71,43363636.36,0.745,,5100,55446266700,10871817,20260908
270520,APTN Inc.,앱튼,KOSDAQ,건축기술·엔지니어링,2025,53,38,15,0.283,3.05,3.02,3.11,1.03,59000000,55000000,0.932,,3015,69824125710,23158914,20260908
043220,"TS Nexgen Co., Ltd.",티에스넥스젠,KOSDAQ,기타 기계·장비,2025,53,46,7,0.132,9.08,9.95,3.38,0.34,71706000,77658000,1.083,,1710,28191099330,16486023,20260908
005320,ONTIDE Corp.,온타이드,KOSPI,도매·상품중개,2025,53,28,25,0.472,4.53,5,4,0.8,63000000,44000000,0.698,,1175,40170717875,34187845,20260908
058450,"HANJOO ART Co.,LTD.",한주에이알티,KOSDAQ,영상·오디오 제작,2025,53,31,22,0.415,2.47,3,1.72,0.573,45890129.03,25862727.27,0.564,,1736,9370879392,5397972,20260908
027040,SEOUL ELECTRONICS & TELECOM,서울전자통신,KOSDAQ,전기장비,2025,53,41,12,0.226,8.12,8.1,8.2,1.012,66000000,38000000,0.576,,1761,24509191209,13917769,20260908
217500,"RUSSELL CO., LTD.",러셀,KOSDAQ,기타 기계·장비,2025,52,46,6,0.115,10.77,11.2,7.5,0.67,71685000,38576000,0.538,,1546,49181352000,31812000,20260908
084690,"DAESANG HOLDINGS CO., LTD",대상홀딩스,KOSPI,금융업,2025,52,39,13,0.25,3.6,3.7,3.3,0.892,107000000,94000000,0.879,,7960,288251802480,36212538,20260908
080010,"eSANGNetworksCo.,Ltd",이상네트웍스,KOSDAQ,도매·상품중개,2025,52,52,,,7.12,7.12,,,66313346.15,,,not reported,7280,71599316880,9835071,20260908
001430,SeAH Besteel Holdings Corporation,세아베스틸지주,KOSPI,1차 금속,2025,52,28,24,0.462,3.42,3.42,3.42,1,125000000,110000000,0.88,,41450,1486484832550,35862119,20260908
027360,"AJU IB INVESTMENT CO., LTD.",아주IB투자,KOSDAQ,금융업,2025,52,36,16,0.308,7.32,8.7,4.2,0.483,169000000,77000000,0.456,,3210,388876753260,121145406,20260908
089150,Korea Computer Terminal Inc.,케이씨티,KOSDAQ,컴퓨터 프로그래밍·SI,2025,52,47,5,0.096,7.72,7.67,8.22,1.072,46218787.23,43786800,0.947,,1831,31401650000,17150000,20260908
457600,"VECT Co., Ltd.",벡트,KOSDAQ,전자부품·컴퓨터·통신장비,2025,52,37,15,0.288,6.27,8,2,0.25,62674000,40034000,0.639,,4760,65247700000,13707500,20260908
