ticker,name_ko,name_en,market,dart_corp,industry_code,industry_name_ko,industry_name_en,is_preferred_share,parent_ticker,entity_type,dart_status,match_method,close_price_krw,market_cap_krw,price_as_of
002620,제일파마홀딩스,JEIL PHARMA HOLDINGS INC.,KOSPI,00148443,715,전문서비스업,Professional Services,false,,,matched,ticker,7620,121716965100,20260908
002630,오리엔트바이오,ORIENTBIO Inc.,KOSPI,00141626,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,913,54133141326,20260908
002680,한탑,Hantop Inc.,KOSDAQ,00140566,105,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,2875,18582157125,20260908
002690,동일제강,"DONG IL STEEL MFG CO., LTD",KOSPI,00118451,24122,1차 금속,Primary Metals,false,,,matched,ticker,1439,29212218040,20260908
002700,신일전자,"SHINIL ELECTRONICS CO.,LTD",KOSPI,00173698,46521,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,986,67587855706,20260908
002710,TCC스틸,TCC STEEL,KOSPI,00117300,24191,1차 금속,Primary Metals,false,,,matched,ticker,10920,286253571240,20260908
002720,국제약품,"Kukje Pharma Co., Ltd.",KOSPI,00104722,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,3355,70991236360,20260908
002760,보락,"BOLAK CO.,LTD",KOSPI,00123107,2049,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,1006,60259400000,20260908
002780,진흥기업,CHINHUNG INTERNATIONAL INC,KOSPI,00150828,41221,종합 건설,General Construction,false,,,matched,ticker,7040,102412104960,20260908
002785,진흥기업우B,CHINHUNG INTERNATIONAL INC (preferred),KOSPI,00150828,41221,종합 건설,General Construction,true,002780,preferred_share,matched_via_parent,preferred_parent_ticker,13280,1138374880,20260908
002787,진흥기업2우B,CHINHUNG INTERNATIONAL INC (preferred),KOSPI,00150828,41221,종합 건설,General Construction,true,002780,preferred_share,matched_via_parent,preferred_parent_ticker,27000,795960000,20260908
002790,아모레퍼시픽홀딩스,AMOREPACIFIC Holdings Corp.,KOSPI,00154462,20423,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,26100,1995558498000,20260908
002795,아모레퍼시픽홀딩스우,AMOREPACIFIC Holdings Corp. (preferred),KOSPI,00154462,20423,화학물질·화학제품,Chemicals and Chemical Products,true,002790,preferred_share,matched_via_parent,preferred_parent_ticker,11050,70511950600,20260908
00279K,아모레퍼시픽홀딩스3우C,AMOREPACIFIC Holdings Corp. (preferred),KOSPI,00154462,20423,화학물질·화학제품,Chemicals and Chemical Products,true,002790,preferred_share,matched_via_parent,preferred_parent_ticker,21600,153191520000,20260908
002800,신신제약,"SINSIN PHARMACEUTICAL Co., LTD.",KOSDAQ,00136448,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,4625,70163562500,20260908
002810,삼영무역,"SAMYUNG TRADING CO.,LTD",KOSPI,00127167,46739,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,21850,403502813800,20260908
002820,SUN&L,"SUN&L CO.,LTD",KOSPI,00132211,22232,고무·플라스틱,Rubber and Plastic Products,false,,,matched,ticker,1579,19047799116,20260908
002840,미원상사,"MIWON COMMERCIAL CO.,LTD",KOSPI,00121932,204,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,130400,586800000000,20260908
002870,신풍,SHINPOONG INC.,KOSPI,00137368,467,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,1070,37405809000,20260908
002880,디와이에이,"DYA CO.,LTD",KOSPI,00149804,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,753,35220818235,20260908
002900,TYM,TYM CORPORATION,KOSPI,00117230,29210,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,7010,290214000000,20260908
002920,유성기업,"YOOSUNG ENTERPRISE CO.,LTD",KOSPI,00174004,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,1809,46939027500,20260908
002960,한국쉘석유,"HANKOOK SHELL OIL CO.,LTD",KOSPI,00158149,19221,코크스·석유정제,Coke and Refined Petroleum Products,false,,,matched,ticker,502000,652600000000,20260908
002990,금호건설,"KUMHO Engineering & Construction Co., Ltd.",KOSPI,00106313,41112,종합 건설,General Construction,false,,,matched,ticker,15650,583118593100,20260908
002995,금호건설우,"KUMHO Engineering & Construction Co., Ltd. (preferred)",KOSPI,00106313,41112,종합 건설,General Construction,true,002990,preferred_share,matched_via_parent,preferred_parent_ticker,19810,5789789460,20260908
003000,부광약품,"BUKWANG PHARMACEUTICAL IND CO.,LTD",KOSPI,00123718,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,4075,402058534325,20260908
003010,혜인,HAEIN CORPORATION,KOSPI,00165343,465,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,8660,110092389020,20260908
003030,세아제강지주,SeAH Steel Holdings Corporation,KOSPI,00124197,64992,금융업,Financial Services,false,,,matched,ticker,106300,440258139100,20260908
003060,에이프로젠바이오로직스,Aprogen Biologics Inc.,KOSPI,00101044,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,1706,27277774802,20260908
003070,코오롱글로벌,"KolonGlobalCorporation CO.,LTD",KOSPI,00152880,41221,종합 건설,General Construction,false,,,matched,ticker,9270,235680099930,20260908
003075,코오롱글로벌우,"KolonGlobalCorporation CO.,LTD (preferred)",KOSPI,00152880,41221,종합 건설,General Construction,true,003070,preferred_share,matched_via_parent,preferred_parent_ticker,13120,9718469440,20260908
003080,SB성보,"SBSUNGBO Co., Ltd.",KOSPI,00132725,2032,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,2240,44844800000,20260908
003090,대웅,"DAEWOONG CO.,LTD",KOSPI,00111810,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,16740,973296745200,20260908
0030R0,대신밸류리츠,,KOSPI,,,,,false,,reit,not_matched,,3950,236131000000,20260908
003100,선광,"SUN KWANG Co.,Ltd",KOSDAQ,00131896,52942,창고·운송 관련,Warehousing and Transport Support Services,false,,,matched,ticker,20700,136620000000,20260908
003120,일성아이에스,"ILSUNG IS CO., LTD.",KOSPI,00146214,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,20750,275975000000,20260908
003160,디아이,DI CORPORATION,KOSPI,00118275,27212,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,30200,854660000000,20260908
003200,일신방직,"ILSHIN SPINNING CO.,LTD",KOSPI,00146269,13101,섬유제품 제조,Textile Manufacturing,false,,,matched,ticker,10360,237865600000,20260908
003220,대원제약,"DAEWON PHARMACEUTICAL CO.,LTD",KOSPI,00111999,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,7990,179196388170,20260908
003230,삼양식품,Samyang Foods Inc.,KOSPI,00126955,108,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,1291000,9725122365000,20260908
003240,태광산업,"TAEKWANG INDUSTRIAL CO.,LTD",KOSPI,00153393,20501,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,909000,1012080600000,20260908
003280,흥아해운,"HEUNG-A SHIPPING CO.,LTD.",KOSPI,00167208,50112,수상운송,Water Transport,false,,,matched,ticker,1760,423147822240,20260908
003300,한일홀딩스,"HANIL HOLDINGS CO.,LTD.",KOSPI,00162993,23311,비금속 광물제품,Non-Metallic Mineral Products,false,,,matched,ticker,18200,561132280800,20260908
003310,대주산업,Daejoo Inc.,KOSDAQ,00112457,109,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,1704,60308564400,20260908
003350,한국화장품제조,"HANKOOK COSMETICS MANUFACTURING CO.,LTD",KOSPI,00160621,20423,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,13010,294806600000,20260908
003380,하림지주,"Harim Holdings Co., Ltd.",KOSDAQ,00148364,64992,금융업,Financial Services,false,,,matched,ticker,11370,1273503910770,20260908
003460,유화증권,"YUHWA SECURITIES CO.,LTD",KOSPI,00145190,66121,금융·보험 관련 서비스,Financial and Insurance Related Services,false,,,matched,ticker,3055,173225877825,20260908
003465,유화증권우,"YUHWA SECURITIES CO.,LTD (preferred)",KOSPI,00145190,66121,금융·보험 관련 서비스,Financial and Insurance Related Services,true,003460,preferred_share,matched_via_parent,preferred_parent_ticker,3200,55924560000,20260908
003470,유안타증권,"Yuanta Securities Korea Co., Ltd.",KOSPI,00117601,66121,금융·보험 관련 서비스,Financial and Insurance Related Services,false,,,matched,ticker,4720,909450081440,20260908
003475,유안타증권우,"Yuanta Securities Korea Co., Ltd. (preferred)",KOSPI,00117601,66121,금융·보험 관련 서비스,Financial and Insurance Related Services,true,003470,preferred_share,matched_via_parent,preferred_parent_ticker,4355,55793516350,20260908
003480,한진중공업홀딩스,"HANJIN HEAVY IND. & CONST. HOLDINGS CO., LTD",KOSPI,00163673,352,전기·가스·증기,"Electricity, Gas, and Steam Supply",false,,,matched,ticker,4735,139823659820,20260908
003490,대한항공,"KOREAN AIR LINES CO.,LTD",KOSPI,00113526,511,항공운송,Air Transport,false,,,matched,ticker,30100,11083441896100,20260908
003495,대한항공우,"KOREAN AIR LINES CO.,LTD (preferred)",KOSPI,00113526,511,항공운송,Air Transport,true,003490,preferred_share,matched_via_parent,preferred_parent_ticker,22000,24437468000,20260908
003520,영진약품,"YUNGJIN PHARM. CO., LTD",KOSPI,00141149,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,1085,198438613135,20260908
003530,한화투자증권,"HANWHA INVESTMENT&SECURITIES CO.,LTD",KOSPI,00148610,66121,금융·보험 관련 서비스,Financial and Insurance Related Services,false,,,matched,ticker,4870,1044847664250,20260908
003535,한화투자증권우,"HANWHA INVESTMENT&SECURITIES CO.,LTD (preferred)",KOSPI,00148610,66121,금융·보험 관련 서비스,Financial and Insurance Related Services,true,003530,preferred_share,matched_via_parent,preferred_parent_ticker,6620,31776000000,20260908
003540,대신증권,"DAISHIN SECURITIES CO.,LTD",KOSPI,00110893,66121,금융·보험 관련 서비스,Financial and Insurance Related Services,false,,,matched,ticker,26650,1270302257900,20260908
003545,대신증권우,"DAISHIN SECURITIES CO.,LTD (preferred)",KOSPI,00110893,66121,금융·보험 관련 서비스,Financial and Insurance Related Services,true,003540,preferred_share,matched_via_parent,preferred_parent_ticker,20500,499858347000,20260908
003547,대신증권2우B,"DAISHIN SECURITIES CO.,LTD (preferred)",KOSPI,00110893,66121,금융·보험 관련 서비스,Financial and Insurance Related Services,true,003540,preferred_share,matched_via_parent,preferred_parent_ticker,19600,188290653600,20260908
003550,LG,LG Corp.,KOSPI,00120021,64992,금융업,Financial Services,false,,,matched,ticker,118900,17976729275600,20260908
003555,LG우,LG Corp. (preferred),KOSPI,00120021,64992,금융업,Financial Services,true,003550,preferred_share,matched_via_parent,preferred_parent_ticker,71000,213795129000,20260908
003570,SNT다이내믹스,"SNT DYNAMICS CO.,Ltd",KOSPI,00134477,30331,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,28650,952689769050,20260908
003580,HLB글로벌,"HLB GLOBAL Co., Ltd.",KOSPI,00169048,471,소매업,Retail Trade,false,,,matched,ticker,1649,83544119745,20260908
003610,방림,"PANGRIM CO.,LTD",KOSPI,00122348,132,섬유제품 제조,Textile Manufacturing,false,,,matched,ticker,5490,176288171220,20260908
003620,KG모빌리티,KG Mobility Corp.,KOSPI,00138242,301,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,2670,540341015040,20260908
003650,미창석유,"MICHANG OIL IND CO.,LTD",KOSPI,00122056,19221,코크스·석유정제,Coke and Refined Petroleum Products,false,,,matched,ticker,129900,225983392800,20260908
003670,포스코퓨처엠,"POSCO FUTURE M CO., LTD.",KOSPI,00155276,282,전기장비,Electrical Equipment,false,,,matched,ticker,180600,16063687332000,20260908
003680,한성기업,"HANSUNG ENTERPRISE CO.,LTD",KOSPI,00161860,10211,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,4730,29371005950,20260908
003690,코리안리,Korean Reinsurance Company,KOSPI,00113191,65200,보험·연금,Insurance and Pension Funding,false,,,matched,ticker,14610,2581894262910,20260908
003720,삼영,"SAMYOUNG CO.,LTD.",KOSPI,00127255,2221,고무·플라스틱,Rubber and Plastic Products,false,,,matched,ticker,6030,205020000000,20260908
003780,진양산업,"CHIN YANG INDUSTRY CO.,LTD.",KOSPI,00150439,2225,고무·플라스틱,Rubber and Plastic Products,false,,,matched,ticker,3865,50245000000,20260908
0037T0,KB제32호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,1993,12615690000,20260908
003800,에이스침대,AceBed,KOSDAQ,00140052,32029,가구 제조,Furniture Manufacturing,false,,,matched,ticker,32900,364861000000,20260908
003830,대한화섬,"DAEHAN SYNTHETIC FIBRER CO.,LTD",KOSPI,00113544,20501,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,114300,151790400000,20260908
003850,보령,Boryung Corporation,KOSPI,00123143,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,8730,748922317110,20260908
003920,남양유업,"NAMYANG DAIRY PRODUCTS CO.,LTD",KOSPI,00107598,104,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,42950,243674548650,20260908
003925,남양유업우,"NAMYANG DAIRY PRODUCTS CO.,LTD (preferred)",KOSPI,00107598,104,식료품 제조,Food Products Manufacturing,true,003920,preferred_share,matched_via_parent,preferred_parent_ticker,29500,55788895500,20260908
003960,사조대림,SAJODAERIM CORPORATION,KOSPI,00109718,10211,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,29200,267602436400,20260908
0039P0,매드업,,KOSDAQ,,,,,false,,,not_matched,,9130,171711562000,20260908
004000,롯데정밀화학,"LOTTE Fine Chemical Co., Ltd.",KOSPI,00157681,20119,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,45250,1167450000000,20260908
004020,현대제철,HYUNDAI STEEL COMPANY,KOSPI,00145880,2411,1차 금속,Primary Metals,false,,,matched,ticker,32850,4383694037250,20260908
004060,SG세계물산,SG CORPORATION,KOSPI,00133511,46800,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,2260,45748040960,20260908
004080,신흥,"SHINHUNG CO.,LTD",KOSPI,00173795,4659,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,14000,130200000000,20260908
004090,한국석유,KOREA PETROLEUM INDUSTRIES COMPANY,KOSPI,00157991,23999,비금속 광물제품,Non-Metallic Mineral Products,false,,,matched,ticker,11530,146363203600,20260908
004100,태양금속,"TAEYANG METAL INDUSTRIAL CO.,LTD",KOSPI,00153755,303,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,2830,103861000000,20260908
004105,태양금속우,"TAEYANG METAL INDUSTRIAL CO.,LTD (preferred)",KOSPI,00153755,303,자동차·트레일러,Motor Vehicles and Trailers,true,004100,preferred_share,matched_via_parent,preferred_parent_ticker,3415,11269500000,20260908
004140,동방,"DONGBANG TRANSPORT & LOGISTICS CO.,LTD",KOSPI,00115287,529,창고·운송 관련,Warehousing and Transport Support Services,false,,,matched,ticker,1806,86637009396,20260908
004150,한솔홀딩스,"Hansol Holdings Co., Ltd.",KOSPI,00171636,64992,금융업,Financial Services,false,,,matched,ticker,3510,144003436200,20260908
004170,신세계,SHINSEGAE Inc.,KOSPI,00136378,47111,소매업,Retail Trade,false,,,matched,ticker,404500,3820575714500,20260908
0041B0,교보18호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,2000,10080000000,20260908
0041J0,엘에스스팩1호,,KOSDAQ,,,,,false,,spac,not_matched,,1990,8178900000,20260908
0041L0,하나35호스팩,,KOSDAQ,,,,,false,,spac,not_matched,,1993,12017790000,20260908
004250,NPC,National Plastic Company Limited,KOSPI,00108038,22232,고무·플라스틱,Rubber and Plastic Products,false,,,matched,ticker,2970,109058400000,20260908
004255,NPC우,National Plastic Company Limited (preferred),KOSPI,00108038,22232,고무·플라스틱,Rubber and Plastic Products,true,004250,preferred_share,matched_via_parent,preferred_parent_ticker,1877,9910560000,20260908
004270,남성,NAMSUNG CORPORATION,KOSPI,00172185,46799,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,4985,22732238080,20260908
004310,현대약품,"HYUNDAI PHARMACEUTICAL CO., LTD",KOSPI,00164706,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,10440,334080000000,20260908
004360,세방,"SEBANG CO., LTD",KOSPI,00133812,49301,육상운송,Land Transport,false,,,matched,ticker,13470,257487172410,20260908
