ticker,name_en,name_ko,filing_id,filed_on,filing_kind,holder_name,shares_held,shares_change,stake_pct,stake_change_pct,related_party_shares,related_party_pct,reason_raw_ko
145720,DENTIUM,(주)덴티움,20260102000325,2026-01-02,abbreviated,국민연금공단,639707,-114984,5.78,-1.04,,,단순추가취득/처분
145720,DENTIUM,(주)덴티움,20260213002360,2026-02-13,general,얼라인파트너스자산운용,903083,0,8.16,0,903083,8.16,의결권 공동행사 서면약정 체결에 따른 변경 
145720,DENTIUM,(주)덴티움,20260408003297,2026-04-08,general,얼라인파트너스자산운용,903083,0,10.47,2.31,645083,7.48,"시간외대량매매, 발행회사 이익소각에 따른 보유비율 변동, 주요계약대상 주식 수 변경"
145720,DENTIUM,(주)덴티움,20260701000402,2026-07-01,abbreviated,국민연금공단,395510,-244197,4.59,-1.19,,,단순추가취득/처분
460470,"IVIM Technology, Inc.",아이빔테크놀로지(주),20240910000165,2024-09-10,abbreviated,의약바이오컨버젼스연구단,698326,-51674,4.67,-0.34,,,장내 매도
460470,"IVIM Technology, Inc.",아이빔테크놀로지(주),20241010000438,2024-10-10,abbreviated,비엔에이치인베스트먼트,978507,-190907,6.54,-1.27,,,장내 매도
460470,"IVIM Technology, Inc.",아이빔테크놀로지(주),20250218001712,2025-02-19,abbreviated,비엔에이치인베스트먼트,455740,-522767,3.02,-3.52,,,장내 매도
460470,"IVIM Technology, Inc.",아이빔테크놀로지(주),20250415000561,2025-04-15,abbreviated,LB인베스트먼트,1140004,-744618,7.56,-5.03,,,장내매도에 따른 보유지분 변동
460470,"IVIM Technology, Inc.",아이빔테크놀로지(주),20250425000937,2025-04-25,abbreviated,LB인베스트먼트,790981,-349023,5.24,-2.32,,,장내매도에 따른 보유지분 변동
460470,"IVIM Technology, Inc.",아이빔테크놀로지(주),20260102000078,2026-01-02,general,김필한,3853410,3410,25.53,-0.2,,,"특별관계자 장내매수
특별관계자 주식매수선택권 행사"
489480,Kiwoom No.11 Special Purpose Acquisition Company,키움제11호기업인수목적 주식회사,20241216000192,2024-12-16,general,키움증권,800000,800000,10.88,10.88,,,신규상장에 따른 공시의무 발생
489480,Kiwoom No.11 Special Purpose Acquisition Company,키움제11호기업인수목적 주식회사,20241218000125,2024-12-18,general,컴퍼니케이,1500000,1500000,22.73,22.73,,,신규상장
489480,Kiwoom No.11 Special Purpose Acquisition Company,키움제11호기업인수목적 주식회사,20260623000303,2026-06-23,abbreviated,더블유자산운용,374261,374261,5.67,5.67,,,5% 이상 보유에 따른 공시의무 발생
489480,Kiwoom No.11 Special Purpose Acquisition Company,키움제11호기업인수목적 주식회사,20260710000146,2026-07-10,abbreviated,더블유자산운용,443536,69275,6.72,1.05,,,보유비율 1% 이상 변동
489480,Kiwoom No.11 Special Purpose Acquisition Company,키움제11호기업인수목적 주식회사,20260825000372,2026-08-25,abbreviated,하우자산운용,438554,438554,6.64,6.64,,,5% 이상 보유에 따른 공시의무 발생
475460,MeatBox Global Inc.,(주)미트박스글로벌,20250124000945,2025-01-24,abbreviated,"AltosKoreaOpportunityFund2,L.P.",550710,550710,9.91,9.91,,,신규 상장에 따른 신규 보고
475460,MeatBox Global Inc.,(주)미트박스글로벌,20250124000938,2025-01-24,abbreviated,ProterraAsiaFoodFund3VCC,412695,412695,7.42,7.42,,,신규 상장에 따른 신규 보고
475460,MeatBox Global Inc.,(주)미트박스글로벌,20250204000482,2025-02-04,general,김기봉,1653709,1653709,29.57,29.57,450000,8.05,코스닥 시장 상장에 따른 신규보고
475460,MeatBox Global Inc.,(주)미트박스글로벌,20250205000515,2025-02-06,abbreviated,에스비브이에이,347216,347216,6.25,6.25,,,신규 상장에 따른 신규 보고 및 장내매도에 따른 변동 보고
475460,MeatBox Global Inc.,(주)미트박스글로벌,20250310000362,2025-03-10,abbreviated,에스비브이에이,277957,-69259,5,-1.25,,,장내매도에 따른 변동 보고
475460,MeatBox Global Inc.,(주)미트박스글로벌,20250328002022,2025-03-28,general,김기봉,1545047,-108662,27.51,-2.06,341328,6.08,"- 주식매수선택권 부여에 따른 발행주식 수 변동
- 특별관계자 보유주식수 변경"
475460,MeatBox Global Inc.,(주)미트박스글로벌,20250508000650,2025-05-08,general,김기봉,1457642,-87405,25.95,-1.56,253923,4.52,- 특별관계자 보유주식수 변경
475460,MeatBox Global Inc.,(주)미트박스글로벌,20250801000949,2025-08-01,general,김기봉,1350285,-107357,24,-1.95,146566,2.62,"- 특별관계자 보유주식수 변동
- 주식매수선택권 행사에 따른 발행주식 수 변동"
475460,MeatBox Global Inc.,(주)미트박스글로벌,20251010000122,2025-10-10,abbreviated,한국증권금융,258959,48494,4.62,0.87,,,신용공여에 따른 담보권 신규취득 및 변동
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260109000170,2026-01-09,abbreviated,박진호,281896,281896,5.02,5.02,,,주식취득(양수)
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260126000271,2026-01-26,abbreviated,박진호,336937,55041,6,0.98,,,주식취득(양수)
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260210000314,2026-02-10,abbreviated,박진호,394403,57466,7.03,1.03,,,주식취득(양수)
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260304001666,2026-03-04,general,김기봉,1271696,-78589,22.56,-1.44,58612,1.04,- 특별관계자 보유주식수 변동
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260311003287,2026-03-11,abbreviated,박진호,461456,67053,8.22,1.19,,,주식취득(양수)
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260323001461,2026-03-23,general,김기봉,1210819,-60877,21.48,-1.08,0,0,"- 특별관계자 보유주식수 변동
- 임원퇴직에 따른 보유수량 변동"
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260410000913,2026-04-10,abbreviated,박진호,506079,44623,9.01,0.79,,,주식취득(양수)
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260508000171,2026-05-08,abbreviated,박진호,562454,56375,10.02,1.01,,,주식취득(양수)
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260601001107,2026-06-01,general,김기봉,1254007,43188,22.18,0.7,,,"- 1% 미만 변동보고
- 보고자의 보유주식수 변동
- 특별관계자 장내매수로 인한 주식수 및 비율 변동
- 주식매수선택권 행사로 인한 보유 형태 변경"
475460,MeatBox Global Inc.,(주)미트박스글로벌,20260629000336,2026-06-29,abbreviated,박진호,578737,16283,10.25,0.29,,,주식취득(양수)
493790,Yuanta 17 SPECIAL PURPOSE ACQUISITION COMPANY,유안타제17호기업인수목적 주식회사,20250203000284,2025-02-03,general,아토인베스트먼트,300000,300000,5.65,5.65,,,신규 상장
493790,Yuanta 17 SPECIAL PURPOSE ACQUISITION COMPANY,유안타제17호기업인수목적 주식회사,20250203000310,2025-02-03,abbreviated,프라임자산운용,300000,300000,5.35,5.35,,,신규상장에 따른 공시의무 발생
493790,Yuanta 17 SPECIAL PURPOSE ACQUISITION COMPANY,유안타제17호기업인수목적 주식회사,20250203000249,2025-02-03,abbreviated,메이슨캐피탈,700000,700000,11.65,11.65,,,신규상장
493790,Yuanta 17 SPECIAL PURPOSE ACQUISITION COMPANY,유안타제17호기업인수목적 주식회사,20250203000353,2025-02-03,general,유안타증권,1000000,1000000,15.87,15.87,,,신규상장
044490,"TAEWOONG CO., LTD.",(주)태웅,20250103000383,2025-01-03,general,허용도,10910389,120000,54.53,0.6,,,최대주주 특수관계인 간의 변동
201490,"ME2ON CO., LTD",(주)미투온,20241105000232,2024-11-05,general,손창욱,6700574,-50000,22.01,0.48,365796,1.2,"보고자의 주식담보대출계약 변경
주식매수선택권 행사기간 만료로 인한 주식등의 수 변동"
201490,"ME2ON CO., LTD",(주)미투온,20241125000113,2024-11-25,abbreviated,오라이언자산운용,1958863,1958863,6.06,6.06,,,전환사채 신규 취득
201490,"ME2ON CO., LTD",(주)미투온,20250509000584,2025-05-09,general,손창욱,6650574,-50000,21.88,-0.13,415095,1.37,"보고자의 주식담보대출계약 변경
주식매수선택권 행사기간 만료로 인한 주식등의 수 변동"
201490,"ME2ON CO., LTD",(주)미투온,20250620000625,2025-06-20,general,손창욱,6650574,0,21.88,0,0,0,보고자의 주식담보대출계약 해지
201490,"ME2ON CO., LTD",(주)미투온,20251010000121,2025-10-10,abbreviated,한국증권금융,1525558,66279,5.02,0.22,,,신용공여에 따른 담보권 신규취득 및 변동
201490,"ME2ON CO., LTD",(주)미투온,20260108000170,2026-01-08,abbreviated,한국증권금융,1208125,-317433,3.98,-1.04,,,신용공여에 따른 담보권 변동
201490,"ME2ON CO., LTD",(주)미투온,20260409002750,2026-04-09,abbreviated,한국증권금융,1352678,-75363,4.15,-0.23,,,신용공여에 따른 담보권 신규취득 및 변동
201490,"ME2ON CO., LTD",(주)미투온,20260519000095,2026-05-19,abbreviated,오라이언자산운용,0,-1958863,0,-6.06,,,콜옵션 행사에 따른 변동 보고
201490,"ME2ON CO., LTD",(주)미투온,20260522000538,2026-05-22,general,손창욱,6848034,197460,20.93,-0.95,,,"- 콜옵션 행사 등에 따른 주식등의 보유현황 변동
- 장내매수(특별관계자 추가)"
201490,"ME2ON CO., LTD",(주)미투온,20260721001063,2026-07-21,general,손창욱,7011390,163356,21.43,0.5,,,"- 특별관계자 추가
- 특별관계자의 장내매수"
139990,"AJUSTEEL CO.,LTD.",아주스틸(주),20240913000280,2024-09-13,general,이학연,11321624,0,42.69,0,11232350,42.36,특수관계인(윤미숙) 보유주식 질권해지/설정
139990,"AJUSTEEL CO.,LTD.",아주스틸(주),20241108000436,2024-11-08,general,동국씨엠,11232350,0,42.36,-0.1,11232350,42.36,"기본계약 체결 이후
확정 주식매매계약 체결에 따른 변경 보고"
139990,"AJUSTEEL CO.,LTD.",아주스틸(주),20241108000499,2024-11-08,general,이학연,11321624,0,42.69,0,11232350,42.36,주식매매계약을 확정하는 본계약 체결
139990,"AJUSTEEL CO.,LTD.",아주스틸(주),20241212000123,2024-12-12,general,동국씨엠,18321196,7088846,54.52,12.16,11232350,42.36,전환사채 취득에 따른 주식등의 변동
139990,"AJUSTEEL CO.,LTD.",아주스틸(주),20250107000487,2025-01-07,general,이학연,89274,-11232350,0.33,-42.36,,,"1. 주식매매계약 거래종결에 따른 질권해지, 최대주주 변경 및 특별관계인 해소
2. 합병신주 발행에 따른 지분율 변동
  - 합병회사 : 아주스틸(주)
  - 피합병회사 : 아주엠씨엠(주)) "
139990,"AJUSTEEL CO.,LTD.",아주스틸(주),20250109000168,2025-01-09,general,동국씨엠,29681196,11360000,64.74,10.22,,,"- 
유상증자(제3자배정) 신주취득에 따른 변동보고

- 보유형태의 변경(보유→소유) 변경보고
- 보유주식등에 관한 주요계약 변경보고"
076340,"GA INNODUS CO., LTD.",지에이이노더스(주),20241010000319,2024-10-10,general,이규항,2125431,10000,43.63,0.21,,,개인주주의 무상출연으로 인한 특별관계자 보유주식수 변동
076340,"GA INNODUS CO., LTD.",지에이이노더스(주),20241212000215,2024-12-12,abbreviated,김남훈,281900,-108550,5.78,-2.22,,,장내매도로 인한 지분감소
076340,"GA INNODUS CO., LTD.",지에이이노더스(주),20241217000457,2024-12-17,abbreviated,현대건설,0,-726000,0,-14.9,,,공개매수 청약에 따른 보유주식수 및 비율 변동
076340,"GA INNODUS CO., LTD.",지에이이노더스(주),20250106000086,2025-01-06,general,이규항,2089895,-35536,42.9,-0.73,,,특별관계자의 보유주식 변동
076340,"GA INNODUS CO., LTD.",지에이이노더스(주),20250327000670,2025-03-27,general,이규항,2049305,-40590,42.07,-0.83,,,특별관계자의 변동(해소)
076340,"GA INNODUS CO., LTD.",지에이이노더스(주),20251224000540,2025-12-24,general,이규항,2250305,201000,46.19,4.12,,,특별관계자의 주식수증
076340,"GA INNODUS CO., LTD.",지에이이노더스(주),20260105000076,2026-01-05,general,이규항,2349107,98802,48.22,2.03,,,특별관계자 추가
373110,Xcell Therapeutics Inc.,(주)엑셀세라퓨틱스,20241126000745,2024-11-26,general,이의일,3001947,-155203,27.04,-1.4,2906947,26.19,특별관계자의 장내매도에 따른 지분변동
373110,Xcell Therapeutics Inc.,(주)엑셀세라퓨틱스,20251128002044,2025-11-28,general,이의일,3412831,410884,29.39,2.35,2886947,24.86,"- 유상증자에 따른 신주인수권증서 배정 및 매매
- 특별관계자의 장내매도에 따른 지분 변동
- 특별관계자의 주식매수선택권 행사
- 특별관계자의 주식매수선택권 계약내용 변경"
373110,Xcell Therapeutics Inc.,(주)엑셀세라퓨틱스,20260401002453,2026-04-01,general,이의일,3412831,0,19.54,-9.85,2886947,16.53,유상증자에 따른 신주 취득
373110,Xcell Therapeutics Inc.,(주)엑셀세라퓨틱스,20260401002694,2026-04-01,general,이의일,3252203,-160628,18.75,-0.79,2789947,16.08,사내이사 신규 선임에 따른 변동 보고 등
002700,"SHINIL ELECTRONICS CO.,LTD",신일전자(주),20251114000602,2025-11-14,general,김영,7992022,71900,11.24,0.1,6000000,8.45,담보계약 변경 및 주식 장내매수로 인한 변동
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20241101000067,2024-11-01,general,장세주,20057097,0,63.07,0,114071,0.36,- 주식담보대출 상환에 따른 변경보고
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20241129000602,2024-11-29,general,장세주,20060669,3572,63.08,0.01,114071,0.36,- 특별관계자의 보유주식수 변동
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20241213000231,2024-12-13,general,장세주,20060578,-91,63.08,0,114071,0.36,- 특별관계자 및 보유 주식수 변동
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20250204000424,2025-02-04,general,장세주,20063669,3091,63.09,0.01,114071,0.36,- 특별관계자 및 보유 주식수 변동
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20250227004290,2025-02-27,general,장세주,20057669,-6000,63.07,-0.02,114071,0.36,- 특별관계자의 보유 주식수 변동
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20250403001821,2025-04-03,general,장세주,20047578,-10091,63.04,-0.03,114071,0.36,- 특별관계자의 보유 주식수 변동
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20250618000146,2025-06-18,general,장세주,20047537,-41,63.04,0,114071,0.36,- 특별관계자의 보유 주식수 변동
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20250807000226,2025-08-07,general,장세주,20047537,0,63.04,0,74460,0.23,- 보유주식등에 관한 계약의 변경 보고
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20251205000064,2025-12-05,general,장세주,20041537,-6000,63.02,-0.02,74460,0.23,- 특별관계자의 보유 주식수 변동
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20260206001646,2026-02-06,general,장세주,20021537,-20000,62.96,-0.06,74460,0.23,- 특별관계자의 보유 주식수 변동
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20260730000424,2026-07-30,general,장세주,100107685,80086148,64.37,1.41,244800,0.16,"- 보유주식등에 관한 계약의 변경 
- 자기주식소각으로 인한 보유비율 변동 및 주식분할 반영"
001230,"DONGKUK HOLDINGS CO.,LTD.",동국홀딩스(주),20260907000171,2026-09-07,general,장세주,100112685,5000,64.38,0.01,244800,0.16,- 주식취득(장내매수)으로 인한 특별관계자 변동
001000,SillaTextile,신라섬유(주),20250407002385,2025-04-07,abbreviated,김대용,2420930,2420930,9.97,9.97,,,장내매매
001000,SillaTextile,신라섬유(주),20250430001149,2025-04-30,abbreviated,김대용,2845415,424485,11.71,1.74,,,장내매매
001000,SillaTextile,신라섬유(주),20250827000153,2025-08-27,abbreviated,김대용,3314983,469568,13.65,1.94,,,장내매매
001000,SillaTextile,신라섬유(주),20251022000077,2025-10-22,abbreviated,김대용,3567776,252793,14.7,1.05,,,장내매매
001000,SillaTextile,신라섬유(주),20251103000053,2025-11-03,general,박재흥,14997110,0,61.77,0,,,상속주식에 대한 특수관계인 간 유류분 반환소송이 확정됨에 따른 소유주식 변동
001000,SillaTextile,신라섬유(주),20251121000107,2025-11-21,abbreviated,김대용,3892481,324705,16.03,1.33,,,장내매매
001000,SillaTextile,신라섬유(주),20260203000130,2026-02-03,abbreviated,김대용,4141591,249110,17.06,1.03,,,장내매매
001000,SillaTextile,신라섬유(주),20260306000756,2026-03-06,general,박재흥,14817755,-179355,61.03,-0.74,,,특수관계인 주식 장내매도
001000,SillaTextile,신라섬유(주),20260508000175,2026-05-08,abbreviated,김대용,3791844,-349747,15.61,-1.45,,,장내매매
001000,SillaTextile,신라섬유(주),20260810000567,2026-08-10,abbreviated,김대용,0,-3791844,0,-15.61,,,장내매매
484810,"TXR Robotics Co., Ltd.",주식회사 티엑스알로보틱스,20250326001086,2025-03-26,abbreviated,디티앤인베스트먼트,992840,992840,6.43,6.43,,,지분율 5%이상 대량 보유상황 보고
