exchange,symbol,date,weight,tag,title
ADX,EAND,2026-03-17 00:00:00.0,9,financial-report,Emirates Telecom. Group Company PJSC Sustainability Report
ADX,EAND,2026-03-17 00:00:00.0,9,financial-report,"Emirates Telecom. Group Company PJSC Corporate Governance Report for the year December 31,2025"
ADX,EAND,2026-03-17 00:00:00.0,9,financial-report,"Emirates Telecom. Group Company PJSC Integrated Report December 31,2025"
ADX,EAND,2026-02-24 00:00:00.0,9,financial-report,"Emirates Telecom. Group Company PJSC Management Report for the Period Ended December 31,2025"
ADX,EAND,2026-02-24 00:00:00.0,9,financial-report,"Emirates Telecom. Group Company PJSC Financial Results for the Period Ended December 31,2025"
ADX,EAND,2026-02-12 00:00:00.0,9,financial-report,"Emirates Telecom. Group Company PJSC Preliminary Financial Results for the Period Ended December 31,2025"
ADX,EAND,2025-10-29 00:00:00.0,9,financial-report,"Emirates Telecom. Group Company PJSC Financial Results for the Period Ended September 30,2025"
ADX,EAND,2025-10-28 00:00:00.0,9,financial-report,"Emirates Telecom. Group Company PJSC Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,EAND,2026-04-30 00:00:00.0,8,control-change,O2 Slovakia successfully completes the acquisition of UPC Slovakia 
ADX,EAND,2025-12-31 00:00:00.0,8,control-change,PTCL Group completes the full acquisition of Telenor Pakistan
ADX,EAND,2025-12-18 00:00:00.0,8,control-change, O2 Slovakia signs an agreement to acquire 100% stake of UPC Slovakia from Liberty Global
ADX,EAND,2026-07-10 00:00:00.0,6,board-outcome,Emirates Telecom. Group Company PJSC Board Meeting Results held on 09/07/2026 at 16:00 
ADX,EAND,2026-04-28 00:00:00.0,6,board-outcome,Emirates Telecom. Group Company PJSC Board Meeting Results held on 28/04/2026 at 13:00 
ADX,EAND,2026-04-16 00:00:00.0,6,board-outcome,Emirates Telecom. Group Company PJSC Board Meeting Results held on 16/04/2026 at 09:30 
ADX,EAND,2026-02-25 00:00:00.0,6,board-outcome,Emirates Telecom. Group Company PJSC Board Meeting Results held on 24/02/2026 at 13:00 
ADX,EAND,2025-12-09 00:00:00.0,6,board-outcome,Emirates Telecom. Group Company PJSC Board Meeting Results held on 09/12/2025 at 13:00 
ADX,EAND,2025-10-28 00:00:00.0,6,board-outcome,Emirates Telecom. Group Company PJSC Board Meeting Results held on 28/10/2025 at 09:00 
ADX,EASYLEASE,2026-07-23 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Management Report for the Period Ended June 30,2026"
ADX,EASYLEASE,2026-07-23 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results for the Period Ended June 30,2026"
ADX,EASYLEASE,2026-07-23 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results Press Release for the Period Ended June 30,2026"
ADX,EASYLEASE,2026-07-23 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results Summary for the Period Ended June 30,2026"
ADX,EASYLEASE,2026-04-29 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results for the Period Ended March 31,2026"
ADX,EASYLEASE,2026-04-29 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Management Report for the Period Ended March 31,2026"
ADX,EASYLEASE,2026-04-29 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results Press Release for the Period Ended March 31,2026"
ADX,EASYLEASE,2026-04-29 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results Summary for the Period Ended March 31,2026"
ADX,EASYLEASE,2026-02-25 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Corporate Governance Report for the year December 31,2025"
ADX,EASYLEASE,2026-01-27 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results for the Period Ended December 31,2025"
ADX,EASYLEASE,2026-01-26 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Management Report for the Period Ended December 31,2025"
ADX,EASYLEASE,2026-01-26 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results Press Release for the Period Ended December 31,2025"
ADX,EASYLEASE,2026-01-26 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results Summary for the Period Ended December 31,2025"
ADX,EASYLEASE,2025-10-24 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results for the Period Ended September 30,2025"
ADX,EASYLEASE,2025-10-23 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results Press Release for the Period Ended September 30,2025"
ADX,EASYLEASE,2025-10-23 00:00:00.0,9,financial-report,"Easy Lease Motorcycle Rental PJSC Financial Results Summary for the Period Ended September 30,2025"
ADX,EASYLEASE,2026-07-23 00:00:00.0,6,board-outcome,Easy Lease Motorcycle Rental PJSC Board Meeting Results held on 23/07/2026 at 15:00 
ADX,EASYLEASE,2026-04-29 00:00:00.0,6,board-outcome,Easy Lease Motorcycle Rental PJSC Board Meeting Results held on 29/04/2026 at 15:00 
ADX,EASYLEASE,2026-01-26 00:00:00.0,6,board-outcome,Easy Lease Motorcycle Rental PJSC Board Meeting Results held on 26/01/2026 at 15:00 
ADX,EASYLEASE,2025-10-23 00:00:00.0,6,board-outcome,Easy Lease Motorcycle Rental PJSC Board Meeting Results held on 23/10/2025 at 15:30 
ADX,EMOBILITY,2026-07-22 00:00:00.0,9,financial-report,"Emirates Mobility Company Financial Results for the Period Ended June 30,2026"
ADX,EMOBILITY,2026-07-22 00:00:00.0,9,financial-report,"Emirates Mobility Company Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,EMOBILITY,2026-04-27 00:00:00.0,9,financial-report,"Emirates Driving Company Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,EMOBILITY,2026-04-27 00:00:00.0,9,financial-report,"Emirates Driving Company Financial Results for the Period Ended March 31,2026"
ADX,EMOBILITY,2026-03-13 00:00:00.0,9,financial-report,"Emirates Driving Company Integrated Report December 31,2025"
ADX,EMOBILITY,2026-03-13 00:00:00.0,9,financial-report,"Emirates Driving Company Corporate Governance Report for the year December 31,2025"
ADX,EMOBILITY,2026-01-29 00:00:00.0,9,financial-report,"Emirates Driving Company Financial Results for the Period Ended December 31,2025"
ADX,EMOBILITY,2026-01-29 00:00:00.0,9,financial-report,"Emirates Driving Company Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,EMOBILITY,2025-10-23 00:00:00.0,9,financial-report,"Emirates Driving Company Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,EMOBILITY,2025-10-23 00:00:00.0,9,financial-report,"Emirates Driving Company Financial Results for the Period Ended September 30,2025"
ADX,EMOBILITY,2026-02-20 00:00:00.0,8,control-change,Emirates Driving Announces Intent to Acquire a Majority Stake in Performise Labs
ADX,EMOBILITY,2026-07-21 00:00:00.0,6,board-outcome,Emirates Mobility Company Board Meeting Results held on 21/07/2026 at 13:00 
ADX,EMOBILITY,2026-02-18 00:00:00.0,6,board-outcome,Emirates Driving Company – Results of Board Resolutions Passed by Circulation on 18/02/2026 at 3:00 PM
ADX,EMOBILITY,2026-01-29 00:00:00.0,6,board-outcome,Emirates Driving Company Board Meeting Results held on 28/01/2026 at 12:00 
ADX,EMOBILITY,2025-12-10 00:00:00.0,6,board-outcome,Emirates Driving Company Board Meeting Results held on 10/12/2025 at 12:00 
ADX,EMOBILITY,2025-10-22 00:00:00.0,6,board-outcome,Emirates Driving Company Board Meeting Results held on 22/10/2025 at 13:00 
ADX,EMSTEEL,2026-07-31 00:00:00.0,9,financial-report,"EMSTEEL BUILDING MATERIALS PJSC Financial Results for the Period Ended June 30,2026"
ADX,EMSTEEL,2026-05-13 00:00:00.0,9,financial-report,"EMSTEEL BUILDING MATERIALS PJSC Financial Results for the Period Ended March 31,2026"
ADX,EMSTEEL,2026-03-12 00:00:00.0,9,financial-report,"EMSTEEL BUILDING MATERIALS PJSC Integrated Report December 31,2025"
ADX,EMSTEEL,2026-03-12 00:00:00.0,9,financial-report,"EMSTEEL BUILDING MATERIALS PJSC Corporate Governance Report for the year December 31,2025"
ADX,EMSTEEL,2026-03-12 00:00:00.0,9,financial-report,EMSTEEL BUILDING MATERIALS PJSC Sustainability Report
ADX,EMSTEEL,2026-03-12 00:00:00.0,9,financial-report,"EMSTEEL BUILDING MATERIALS PJSC Financial Results for the Period Ended December 31,2025"
ADX,EMSTEEL,2026-02-10 00:00:00.0,9,financial-report,"EMSTEEL BUILDING MATERIALS PJSC Preliminary Financial Results for the Period Ended December 31,2025"
ADX,EMSTEEL,2025-11-12 00:00:00.0,9,financial-report,"EMSTEEL BUILDING MATERIALS PJSC Financial Results for the Period Ended September 30,2025"
ADX,EMSTEEL,2026-07-31 00:00:00.0,6,board-outcome,EMSTEEL BUILDING MATERIALS PJSC Board Meeting Results held on 30/07/2026 at 15:00 
ADX,EMSTEEL,2026-05-13 00:00:00.0,6,board-outcome,EMSTEEL BUILDING MATERIALS PJSC Board Meeting Results held on 12/05/2026 at 15:00 
ADX,EMSTEEL,2026-03-12 00:00:00.0,6,board-outcome,EMSTEEL BUILDING MATERIALS PJSC Board Meeting Results held on 11/03/2026 at 10:00 
ADX,EMSTEEL,2026-02-10 00:00:00.0,6,board-outcome,EMSTEEL BUILDING MATERIALS PJSC Board Meeting Results held on 09/02/2026 at 15:00 
ADX,EMSTEEL,2025-11-12 00:00:00.0,6,board-outcome,EMSTEEL BUILDING MATERIALS PJSC Board Meeting Results held on 11/11/2025 at 15:00 
ADX,ESG,2026-07-28 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Financial Results for the Period Ended June 30,2026"
ADX,ESG,2026-07-28 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Management Report for the Period Ended June 30,2026"
ADX,ESG,2026-07-28 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Financial Results Summary for the Period Ended June 30,2026"
ADX,ESG,2026-07-15 00:00:00.0,9,financial-report,ESG EMIRATES STALLIONS GROUP P.J.S.C Sustainability Report
ADX,ESG,2026-05-08 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Corporate Governance Report for the year December 31,2025"
ADX,ESG,2026-04-28 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Financial Results for the Period Ended March 31,2026"
ADX,ESG,2026-04-28 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Financial Results Summary for the Period Ended March 31,2026"
ADX,ESG,2026-04-28 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Management Report for the Period Ended March 31,2026"
ADX,ESG,2026-01-27 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Financial Results for the Period Ended December 31,2025"
ADX,ESG,2026-01-27 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Financial Results Summary for the Period Ended December 31,2025"
ADX,ESG,2026-01-27 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Management Report for the Period Ended December 31,2025"
ADX,ESG,2025-10-27 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Financial Results for the Period Ended September 30,2025"
ADX,ESG,2025-10-27 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Management Report for the Period Ended September 30,2025"
ADX,ESG,2025-10-27 00:00:00.0,9,financial-report,"ESG EMIRATES STALLIONS GROUP P.J.S.C Financial Results Summary for the Period Ended September 30,2025"
ADX,ESG,2026-07-28 00:00:00.0,6,board-outcome,ESG EMIRATES STALLIONS GROUP P.J.S.C Board Meeting Results held on 28/07/2026 at 15:00 
ADX,ESG,2026-04-28 00:00:00.0,6,board-outcome,ESG EMIRATES STALLIONS GROUP P.J.S.C Board Meeting Results held on 28/04/2026 at 15:00 
ADX,ESG,2026-01-27 00:00:00.0,6,board-outcome,ESG EMIRATES STALLIONS GROUP P.J.S.C Board Meeting Results held on 27/01/2026 at 15:00 
ADX,ESG,2025-10-27 00:00:00.0,6,board-outcome,ESG EMIRATES STALLIONS GROUP P.J.S.C Board Meeting Results held on 27/10/2025 at 15:00 
ADX,ESHRAQ,2026-08-12 00:00:00.0,9,financial-report,"ESHRAQ INVESTMENTS P.J.S.C Financial Results for the Period Ended June 30,2026"
ADX,ESHRAQ,2026-07-06 00:00:00.0,9,financial-report,"ESHRAQ INVESTMENTS P.J.S.C Integrated Report March 31,2026"
ADX,ESHRAQ,2026-05-13 00:00:00.0,9,financial-report,"ESHRAQ INVESTMENTS P.J.S.C Financial Results for the Period Ended March 31,2026"
ADX,ESHRAQ,2026-03-31 00:00:00.0,9,financial-report,"ESHRAQ INVESTMENTS P.J.S.C Board of Directors Report for the Period Ended December 31,2025"
ADX,ESHRAQ,2026-03-31 00:00:00.0,9,financial-report,ESHRAQ INVESTMENTS P.J.S.C Sustainability Report
ADX,ESHRAQ,2026-03-31 00:00:00.0,9,financial-report,"ESHRAQ INVESTMENTS P.J.S.C Corporate Governance Report for the year December 31,2025"
ADX,ESHRAQ,2026-03-14 00:00:00.0,9,financial-report,"ESHRAQ INVESTMENTS P.J.S.C Financial Results for the Period Ended December 31,2025"
ADX,ESHRAQ,2026-02-11 00:00:00.0,9,financial-report,"ESHRAQ INVESTMENTS P.J.S.C Preliminary Financial Results for the Period Ended December 31,2025"
ADX,ESHRAQ,2025-11-13 00:00:00.0,9,financial-report,"ESHRAQ INVESTMENTS P.J.S.C Financial Results for the Period Ended September 30,2025"
ADX,ESHRAQ,2026-03-22 00:00:00.0,8,ceo-change,Disclosure regarding resignation of Director Finance – Eshraq Investments PJSC
ADX,ESHRAQ,2025-11-28 00:00:00.0,8,ceo-change,ESHRAQ INVESTMENTS P.J.S.C: Disclosure –Updated Candidates for Board of Directors Election of Eshraq Investments PJSC
ADX,ESHRAQ,2025-11-27 00:00:00.0,8,ceo-change,Disclosure – Names of Candidates for Board of Directors Membership of Eshraq Investments PJSC
ADX,ESHRAQ,2025-11-11 00:00:00.0,8,ceo-change,ESHRAQ INVESTMENTS P.J.S.C Announcements-Announcement of the opening of the nomination to the Board of Directors Membership
ADX,ESHRAQ,2025-11-02 00:00:00.0,8,ceo-change,ESHRAQ INVESTMENTS P.J.S.C Announcements- Receipt of a letter from Abu Dhabi Financial Group and the resignations of two members of the Board of Directors.
ADX,ESHRAQ,2026-08-12 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Board Meeting Results held on 12/08/2026 at 15:30 
ADX,ESHRAQ,2026-06-30 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Disclosure of the Results of the Board Circular Resolution Issued on  30/06/2026 
ADX,ESHRAQ,2026-05-13 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Board Meeting Results held on 13/05/2026 at 15:30 
ADX,ESHRAQ,2026-04-22 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Board Meeting Results held on 22/04/2026 at 15:30 
ADX,ESHRAQ,2026-04-01 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Results of Board of Directors’ Resolution by Circulation on 01/04/2026 
ADX,ESHRAQ,2026-03-14 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Board Meeting Results held on 13/03/2026 at 21:30 
ADX,ESHRAQ,2026-02-04 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Board Meeting Results held on 04/02/2026 at 16:00 
ADX,ESHRAQ,2025-12-31 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Disclosure Results of Board of Directors’ Resolution by Circulation held on 31/12/2025 
ADX,ESHRAQ,2025-12-18 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Board Meeting Results held on 18/12/2025 at 15:30 
ADX,ESHRAQ,2025-11-13 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Board Meeting Results held on 13/11/2025 at 15:30 
ADX,ESHRAQ,2025-11-05 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Disclosure Results of Board of Directors’ Resolution by Circulation held on 05/11/2025  
ADX,ESHRAQ,2025-10-31 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C  Disclosure Results of Board of Directors’ Resolution by Circulation  held on 31/10/2025  
ADX,ESHRAQ,2025-10-03 00:00:00.0,6,board-outcome,ESHRAQ INVESTMENTS P.J.S.C Board Meeting Results held on 03/10/2025 at 16:30 
ADX,FAB,2026-07-23 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Financial Results for the Period Ended June 30,2026"
ADX,FAB,2026-07-23 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,FAB,2026-04-23 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,FAB,2026-04-23 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Financial Results for the Period Ended March 31,2026"
ADX,FAB,2026-03-01 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Integrated Report December 31,2025"
ADX,FAB,2026-03-01 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Corporate Governance Report for the year December 31,2025"
ADX,FAB,2026-01-28 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,FAB,2026-01-28 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Financial Results for the Period Ended December 31,2025"
ADX,FAB,2025-10-23 00:00:00.0,9,financial-report,First Abu Dhabi Bank Sustainability Report
ADX,FAB,2025-10-23 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Integrated Report December 31,2024"
ADX,FAB,2025-10-22 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Financial Results for the Period Ended September 30,2025"
ADX,FAB,2025-10-22 00:00:00.0,9,financial-report,"First Abu Dhabi Bank Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,FAB,2026-01-13 00:00:00.0,8,ceo-change,Announcement on the Opening of Nomination for Membership of the Board of Directors
ADX,FAB,2026-07-23 00:00:00.0,6,board-outcome,First Abu Dhabi Bank Board Meeting Results held on 22/07/2026 at 15:30 
ADX,FAB,2026-04-23 00:00:00.0,6,board-outcome,First Abu Dhabi Bank Board Meeting Results held on 22/04/2026 at 15:30 
ADX,FAB,2026-01-28 00:00:00.0,6,board-outcome,First Abu Dhabi Bank Board Meeting Results held on 27/01/2026 at 15:30 
ADX,FAB,2025-12-11 00:00:00.0,6,board-outcome,First Abu Dhabi Bank Board Meeting Results held on 10/12/2025 at 15:30 
