person_qid,person_name,en_wikipedia_article,title_qid,title_name,title_format,titles_this_person_has_here
Q3335107,Ahn Nae-sang,Ahn Nae-sang,Q47073600,Misty,series,5
Q5398618,Esom,Esom,Q102273941,Single in Seoul,film,4
Q5398618,Esom,Esom,Q110638048,Black Knight,series,4
Q5398618,Esom,Esom,Q114414622,Kill Boksoon,film,4
Q5398618,Esom,Esom,Q136933517,Phantom Lawyer,series,4
Q6408879,Kim Ji-mee,Kim Ji-mee,Q16724515,Desire,film,1
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q106614348,Miracle: Letters to the President,film,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q107639040,The Devil's Deal,film,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q108688881,Juvenile Justice,series,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q110244733,Reborn Rich,series,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q115858816,12.12: The Day,film,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q129906152,No Other Choice,film,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q25206219,Real,film,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q30115167,The Drug King,film,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q30607228,The Spy Gone North,film,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q78730189,The Man Standing Next,film,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q85978076,Remember,film,12
Q6515213,Lee Sung-min,Lee Sung-min (actor),Q85985072,The 8th Night,film,12
Q6742488,Woo Hee-jin,Woo Hee-jin,Q137711304,Sold Out on You,series,1
Q7226922,Lee Da-hee,Lee Da-hee,Q113807005,Love Is for Suckers,series,2
Q7226922,Lee Da-hee,Lee Da-hee,Q137843012,Husbands in Action,film,2
Q7497224,Shin Seong-il,Shin Seong-il,Q16724515,Desire,film,1
Q11266572,Lee Jae-yong,Lee Jae-yong (actor),Q139553270,Agent Kim Reactivated,series,1
Q11286019,Huh Joon-ho,Huh Joon-ho,Q107208538,Escape from Mogadishu,film,5
Q11286019,Huh Joon-ho,Huh Joon-ho,Q109767798,Bloodhounds,series,5
Q11286019,Huh Joon-ho,Huh Joon-ho,Q123305848,Mercy for None,series,5
Q11286019,Huh Joon-ho,Huh Joon-ho,Q137836165,Notes from the Last Row,series,5
Q11286019,Huh Joon-ho,Huh Joon-ho,Q85972954,Innocence,film,5
Q12590448,Roh Jeong-eui,Roh Jeong-eui,Q107474096,Our Beloved Summer,series,5
Q12590448,Roh Jeong-eui,Roh Jeong-eui,Q123469290,Badland Hunters,film,5
Q12590448,Roh Jeong-eui,Roh Jeong-eui,Q124480568,Hierarchy,series,5
Q12590448,Roh Jeong-eui,Roh Jeong-eui,Q131746501,The Witch,series,5
Q12590448,Roh Jeong-eui,Roh Jeong-eui,Q137668853,Our Universe,series,5
Q12596857,Park Ah-in,Park Ah-in,Q137711304,Sold Out on You,series,2
Q12596857,Park Ah-in,Park Ah-in,Q32846647,Mr. Sunshine,series,2
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q100934044,Hellbound,series,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q106614348,Miracle: Letters to the President,film,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q116442876,Smugglers,film,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q123760976,Uprising,film,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q124001145,The 8 Show,series,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q127510067,Harbin,film,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q131466792,Humint,film,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q134285109,The Ugly,film,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q32846647,Mr. Sunshine,series,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q61100936,Svaha: The Sixth Finger,film,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q65267829,Start-Up,film,12
Q12597061,Park Jeong-min,Park Jeong-min (actor),Q93739110,Deliver Us From Evil,film,12
Q12607641,Ye Soo-jung,Ye Soo-jung,Q117842179,Project Silence,film,6
Q12607641,Ye Soo-jung,Ye Soo-jung,Q123474846,The Desperate Chase,film,6
Q12607641,Ye Soo-jung,Ye Soo-jung,Q136325017,People and Meat,film,6
Q12607641,Ye Soo-jung,Ye Soo-jung,Q138266416,Spooky in Love,series,6
Q12607641,Ye Soo-jung,Ye Soo-jung,Q26252639,Along with the Gods: The Two Worlds,film,6
Q12607641,Ye Soo-jung,Ye Soo-jung,Q492485,The Thieves,film,6
Q12611424,Lee Mi-do,Lee Mi-do,Q102273941,Single in Seoul,film,2
Q12611424,Lee Mi-do,Lee Mi-do,Q131844525,The Art of Sarah,series,2
Q12611661,Lee Sang-yi,Lee Sang-yi (actor),Q106758556,Hometown Cha-Cha-Cha,series,4
Q12611661,Lee Sang-yi,Lee Sang-yi (actor),Q109767798,Bloodhounds,series,4
Q12611661,Lee Sang-yi,Lee Sang-yi (actor),Q120721044,My Demon,series,4
Q12611661,Lee Sang-yi,Lee Sang-yi (actor),Q130200788,Good Boy,series,4
Q12615198,Jeon So-min,Jeon So-min,Q111384306,Cleaning Up,series,3
Q12615198,Jeon So-min,Jeon So-min,Q135486575,Only God Knows Everything,film,3
Q12615198,Jeon So-min,Jeon So-min,Q137843012,Husbands in Action,film,3
Q109533984,Hyun Woo-seok,Hyun Woo-seok,Q137836018,If Wishes Could Kill,series,1
Q109535522,Lee E-dam,Lee E-dam,Q110638048,Black Knight,series,4
Q109535522,Lee E-dam,Lee E-dam,Q116033324,Daily Dose of Sunshine,series,4
Q109535522,Lee E-dam,Lee E-dam,Q125121395,Can This Love Be Translated?,series,4
Q109535522,Lee E-dam,Lee E-dam,Q131844525,The Art of Sarah,series,4
Q117133998,Kim Jae-won,"Kim Jae-won (actor, born 2001)",Q114243955,King the Land,series,4
Q117133998,Kim Jae-won,"Kim Jae-won (actor, born 2001)",Q124480568,Hierarchy,series,4
Q117133998,Kim Jae-won,"Kim Jae-won (actor, born 2001)",Q125288592,The Tale of Lady Ok,series,4
Q117133998,Kim Jae-won,"Kim Jae-won (actor, born 2001)",Q131844525,The Art of Sarah,series,4
Q118341795,Lee Won-jeong,Lee Won-jung,Q124480568,Hierarchy,series,1
Q130539602,Baek Sun-ho,Baek Sun-ho,Q137836018,If Wishes Could Kill,series,1
Q133826472,Jeon So-young,Jeon So-young,Q137836018,If Wishes Could Kill,series,1
Q134507304,Yoon Jae-chan,Yoon Jae-chan,Q137711304,Sold Out on You,series,1
Q484575,Choi Min-sik,Choi Min-sik,Q110878273,In Our Prime,film,9
Q484575,Choi Min-sik,Choi Min-sik,Q117322466,Exhuma,film,9
Q484575,Choi Min-sik,Choi Min-sik,Q137836165,Notes from the Last Row,series,9
Q484575,Choi Min-sik,Choi Min-sik,Q27952232,The Mayor,film,9
Q484575,Choi Min-sik,Choi Min-sik,Q391544,Shiri,film,9
Q484575,Choi Min-sik,Choi Min-sik,Q475693,Oldboy,film,9
Q484575,Choi Min-sik,Choi Min-sik,Q485725,I Saw the Devil,film,9
Q484575,Choi Min-sik,Choi Min-sik,Q6408823,New World,film,9
Q484575,Choi Min-sik,Choi Min-sik,Q65255143,The Battle: Roar to Victory,film,9
Q484859,So Ji-sub,So Ji-sub,Q123305848,Mercy for None,series,5
Q484859,So Ji-sub,So Ji-sub,Q139553270,Agent Kim Reactivated,series,5
Q484859,So Ji-sub,So Ji-sub,Q21059581,Oh My Venus,series,5
Q484859,So Ji-sub,So Ji-sub,Q24238125,Battleship Island,film,5
Q484859,So Ji-sub,So Ji-sub,Q4656045,A Company Man,film,5
Q486959,Kim Sae-ron,Kim Sae-ron,Q109767798,Bloodhounds,series,4
Q486959,Kim Sae-ron,Kim Sae-ron,Q16734412,A Girl at My Door,film,4
Q486959,Kim Sae-ron,Kim Sae-ron,Q20444599,Barbie,film,4
Q486959,Kim Sae-ron,Kim Sae-ron,Q56686172,The Villagers,film,4
Q488047,Lee Joon-hyuk,"Lee Joon-hyuk (actor, born 1984)",Q113317051,The Roundup: No Way Out,film,6
Q488047,Lee Joon-hyuk,"Lee Joon-hyuk (actor, born 1984)",Q115858816,12.12: The Day,film,6
Q488047,Lee Joon-hyuk,"Lee Joon-hyuk (actor, born 1984)",Q123305848,Mercy for None,series,6
Q488047,Lee Joon-hyuk,"Lee Joon-hyuk (actor, born 1984)",Q130211747,Love Scout,series,6
Q488047,Lee Joon-hyuk,"Lee Joon-hyuk (actor, born 1984)",Q131844525,The Art of Sarah,series,6
Q488047,Lee Joon-hyuk,"Lee Joon-hyuk (actor, born 1984)",Q28972794,Stranger,series,6
Q488817,Jung Woo-sung,Jung Woo-sung,Q111601995,Hunt,film,6
Q488817,Jung Woo-sung,Jung Woo-sung,Q113330857,A Man of Reason,film,6
Q488817,Jung Woo-sung,Jung Woo-sung,Q115858816,12.12: The Day,film,6
Q488817,Jung Woo-sung,Jung Woo-sung,Q124799060,Made in Korea,series,6
Q488817,Jung Woo-sung,Jung Woo-sung,Q61100203,Innocent Witness,film,6
Q488817,Jung Woo-sung,Jung Woo-sung,Q65294195,Beasts Clawing at Straws,film,6
Q488839,Bae Jong-ok,Bae Jong-ok,Q126416080,Black Out,series,3
Q488839,Bae Jong-ok,Bae Jong-ok,Q131844525,The Art of Sarah,series,3
Q488839,Bae Jong-ok,Bae Jong-ok,Q85972954,Innocence,film,3
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q103742243,The Book of Fish,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q108101745,Yaksha: Ruthless Operations,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q112117180,Phantom,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q114056520,The Boys,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q114414622,Kill Boksoon,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q118286995,The Moon,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q120922062,A Normal Family,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q12608709,No Mercy,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q131859817,Good News,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q132731541,Mantis,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q20444294,Lucid Dream,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q21577091,Memoir of a Murderer,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q29571847,The Merciless,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q487216,Oasis,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q495128,Tidal Wave,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q72259413,Man of Men,film,17
Q490120,Sul Kyung-gu,Sul Kyung-gu,Q85986884,Kingmaker,film,17
Q491095,Joo Sang-wook,Joo Sang-wook,Q110890248,Alchemy of Souls,series,5
Q491095,Joo Sang-wook,Joo Sang-wook,Q115687955,Bo-ra! Deborah,series,5
Q491095,Joo Sang-wook,Joo Sang-wook,Q13425770,Good Doctor,series,5
Q491095,Joo Sang-wook,Joo Sang-wook,Q139553270,Agent Kim Reactivated,series,5
Q491095,Joo Sang-wook,Joo Sang-wook,Q18116666,Birth of a Beauty,series,5
Q491387,Park Eun-bin,Park Eun-bin,Q106466324,The King's Affection,series,6
Q491387,Park Eun-bin,Park Eun-bin,Q110118400,Extraordinary Attorney Woo,series,6
Q491387,Park Eun-bin,Park Eun-bin,Q111943486,Road to Boston,film,6
Q491387,Park Eun-bin,Park Eun-bin,Q117815050,Castaway Diva,series,6
Q491387,Park Eun-bin,Park Eun-bin,Q130748503,The Wonderfools,series,6
Q491387,Park Eun-bin,Park Eun-bin,Q138266416,Spooky in Love,series,6
Q491648,Seo In-guk,Seo In-guk,Q110114981,Café Minamdang,series,4
Q491648,Seo In-guk,Seo In-guk,Q113407742,Project Wolf Hunting,film,4
Q491648,Seo In-guk,Seo In-guk,Q132561179,Boyfriend on Demand,series,4
Q491648,Seo In-guk,Seo In-guk,Q137740016,Boy,film,4
Q491763,Ji Seong,Ji Sung,Q105324923,The Devil Judge,series,5
Q491763,Ji Seong,Ji Sung,Q124043194,Connection,series,5
Q491763,Ji Seong,Ji Sung,Q139455537,The Apartment Job,series,5
Q491763,Ji Seong,Ji Sung,Q54819842,Fengshui,film,5
Q491763,Ji Seong,Ji Sung,Q62030503,Doctor John,series,5
Q492313,Park Jin-young,Park Jin-young,Q105324923,The Devil Judge,series,7
Q492313,Park Jin-young,Park Jin-young,Q108101745,Yaksha: Ruthless Operations,film,7
Q492313,Park Jin-young,Park Jin-young,Q115627589,Christmas Carol,film,7
Q492313,Park Jin-young,Park Jin-young,Q131393572,Our Unwritten Seoul,series,7
Q492313,Park Jin-young,Park Jin-young,Q131746501,The Witch,series,7
Q492313,Park Jin-young,Park Jin-young,Q136752821,Still Shining,series,7
Q492313,Park Jin-young,Park Jin-young,Q24698311,The Legend of the Blue Sea,series,7
Q492666,Son Na-eun,Son Na-eun,Q109342743,Ghost Doctor,series,3
Q492666,Son Na-eun,Son Na-eun,Q127257036,Romance in the House,series,3
Q492666,Son Na-eun,Son Na-eun,Q139553270,Agent Kim Reactivated,series,3
Q493691,Kim Mu-yeol,Kim Mu-yeol,Q107639040,The Devil's Deal,film,9
Q493691,Kim Mu-yeol,Kim Mu-yeol,Q108688881,Juvenile Justice,series,9
Q493691,Kim Mu-yeol,Kim Mu-yeol,Q111458428,Trolley,series,9
Q493691,Kim Mu-yeol,Kim Mu-yeol,Q115283311,The Roundup: Punishment,film,9
Q493691,Kim Mu-yeol,Kim Mu-yeol,Q116232642,Ballerina,film,9
Q493691,Kim Mu-yeol,Kim Mu-yeol,Q122871938,High Cookie,series,9
Q493691,Kim Mu-yeol,Kim Mu-yeol,Q27952392,Snatch Up,film,9
Q493691,Kim Mu-yeol,Kim Mu-yeol,Q63198576,"The Gangster, the Cop, the Devil",film,9
Q493691,Kim Mu-yeol,Kim Mu-yeol,Q79277344,Honest Candidate,film,9
Q494342,Shin Sae-kyeong,Shin Se-kyung,Q123333036,Captivating the King,series,3
Q494342,Shin Sae-kyeong,Shin Se-kyung,Q131466792,Humint,film,3
Q494342,Shin Sae-kyeong,Shin Se-kyung,Q17054323,Tazza 2: The Hidden Card,film,3
Q496324,Kim Bum,Kim Bum,Q105360413,Law School,series,5
Q496324,Kim Bum,Kim Bum,Q109342743,Ghost Doctor,series,5
Q496324,Kim Bum,Kim Bum,Q137711304,Sold Out on You,series,5
Q496324,Kim Bum,Kim Bum,Q482653,Boys Over Flowers,series,5
Q496324,Kim Bum,Kim Bum,Q97194459,Tale of the Nine Tailed,series,5
Q623627,Ryu Soo-young,Ryu Soo-young,Q109767798,Bloodhounds,series,3
Q623627,Ryu Soo-young,Ryu Soo-young,Q116233325,Queenmaker,series,3
Q623627,Ryu Soo-young,Ryu Soo-young,Q7637683,Summertime,film,3
Q624683,Son Hyeon-ju,Son Hyun-joo,Q130748503,The Wonderfools,series,2
Q624683,Son Hyeon-ju,Son Hyun-joo,Q65283099,Itaewon Class,series,2
Q624782,Kim Gyu-ri,"Kim Gyu-ri (actress, born August 1979)",Q110264048,Green Mothers' Club,series,4
Q624782,Kim Gyu-ri,"Kim Gyu-ri (actress, born August 1979)",Q134606127,The Pact,film,4
Q624782,Kim Gyu-ri,"Kim Gyu-ri (actress, born August 1979)",Q138197878,My Name,film,4
Q624782,Kim Gyu-ri,"Kim Gyu-ri (actress, born August 1979)",Q487376,Portrait of a Beauty,film,4
Q624958,Kim Ji-seok,Kim Ji-seok (actor),Q137843012,Husbands in Action,film,1
Q625572,Jeong Jin-yeong,Jung Jin-young (actor),Q103742243,The Book of Fish,film,6
Q625572,Jeong Jin-yeong,Jung Jin-young (actor),Q109313195,Bulgasal: Immortal Souls,series,6
Q625572,Jeong Jin-yeong,Jung Jin-young (actor),Q12608351,Wild Card,film,6
Q625572,Jeong Jin-yeong,Jung Jin-young (actor),Q131844525,The Art of Sarah,series,6
Q625572,Jeong Jin-yeong,Jung Jin-young (actor),Q3809340,Miracle in Cell No. 7,film,6
Q625572,Jeong Jin-yeong,Jung Jin-young (actor),Q61100936,Svaha: The Sixth Finger,film,6
Q626347,Cho Yeo-jeong,Cho Yeo-jeong,Q124799060,Made in Korea,series,4
Q626347,Cho Yeo-jeong,Cho Yeo-jeong,Q491414,I Need Romance,series,4
Q626347,Cho Yeo-jeong,Cho Yeo-jeong,Q491969,The Concubine,film,4
Q626347,Cho Yeo-jeong,Cho Yeo-jeong,Q61448040,Parasite,film,4
Q626615,Park Seong-ung,Park Sung-woong,Q109767798,Bloodhounds,series,11
Q626615,Park Seong-ung,Park Sung-woong,Q113330857,A Man of Reason,film,11
Q626615,Park Seong-ung,Park Sung-woong,Q114614616,Unlock My Boss,series,11
Q626615,Park Seong-ung,Park Sung-woong,Q116907485,The Killing Vote,series,11
Q626615,Park Seong-ung,Park Sung-woong,Q123474846,The Desperate Chase,film,11
Q626615,Park Seong-ung,Park Sung-woong,Q14480218,White Night,film,11
Q626615,Park Seong-ung,Park Sung-woong,Q19627582,The Deal,film,11
Q626615,Park Seong-ung,Park Sung-woong,Q21780588,Operation Chromite,film,11
Q626615,Park Seong-ung,Park Sung-woong,Q27951910,The Tooth and the Nail,film,11
Q626615,Park Seong-ung,Park Sung-woong,Q5152897,Commitment,film,11
Q626615,Park Seong-ung,Park Sung-woong,Q6408823,New World,film,11
Q12584750,Gong Jeong-hwan,,Q131844525,The Art of Sarah,series,3
Q12584750,Gong Jeong-hwan,,Q483909,Time,film,3
Q12584750,Gong Jeong-hwan,,Q55603107,My Absolute Boyfriend,series,3
Q18203654,Park Jin-woo,,Q100945934,Collectors,film,3
Q18203654,Park Jin-woo,,Q110443756,Military Prosecutor Doberman,series,3
Q18203654,Park Jin-woo,,Q139553270,Agent Kim Reactivated,series,3
Q18444415,Im Gi-hong,,Q108486931,Business Proposal,series,2
Q18444415,Im Gi-hong,,Q131844525,The Art of Sarah,series,2
Q18551265,Choi Nam-hyeon,,Q16724515,Desire,film,1
Q19940780,Lee Dong-ha,,Q139553270,Agent Kim Reactivated,series,1
Q20444964,Kim Min-ho,,Q114878691,Doona!,series,2
Q20444964,Kim Min-ho,,Q138266416,Spooky in Love,series,2
Q27734220,Lee Hyo-je,,Q106514501,Concrete Utopia,film,2
Q27734220,Lee Hyo-je,,Q137836018,If Wishes Could Kill,series,2
Q50357247,Won Hyeon-jun,,Q139553270,Agent Kim Reactivated,series,1
Q55728349,Kim Jong-tae,,Q131844525,The Art of Sarah,series,1
Q55733475,Lee Chang-hoon,,Q138266416,Spooky in Love,series,2
Q55733475,Lee Chang-hoon,,Q77390246,Black Dog,series,2
Q105672125,Shin Hyun-seung,,Q131837705,The Potato Lab,series,2
Q105672125,Shin Hyun-seung,,Q131844525,The Art of Sarah,series,2
Q107109672,Jung Da-eun,,Q106921060,Aloners,film,2
Q107109672,Jung Da-eun,,Q109767798,Bloodhounds,series,2
Q109876112,Kim Han-na,,Q105674145,Love and Leashes,film,3
Q109876112,Kim Han-na,,Q110443756,Military Prosecutor Doberman,series,3
Q109876112,Kim Han-na,,Q138266416,Spooky in Love,series,3
Q124039286,Yoon Gai,,Q131844525,The Art of Sarah,series,1
Q12616951,Jo Woo-ri,Jo Woo-ri,Q137711304,Sold Out on You,series,3
Q12616951,Jo Woo-ri,Jo Woo-ri,Q18652415,Descendants of the Sun,series,3
Q12616951,Jo Woo-ri,Jo Woo-ri,Q55038915,My ID is Gangnam Beauty,series,3
Q12617441,Ju Jeung-ryu,Ju Jeung-ryu,Q16724515,Desire,film,2
Q12617441,Ju Jeung-ryu,Ju Jeung-ryu,Q49729,The Housemaid,film,2
Q12618160,Jin Kyeong,Jin Kyung,Q108101745,Yaksha: Ruthless Operations,film,8
Q12618160,Jin Kyeong,Jin Kyung,Q110118400,Extraordinary Attorney Woo,series,8
Q12618160,Jin Kyeong,Jin Kyung,Q110638048,Black Knight,series,8
Q12618160,Jin Kyeong,Jin Kyung,Q114056520,The Boys,film,8
Q12618160,Jin Kyeong,Jin Kyung,Q116233325,Queenmaker,series,8
Q12618160,Jin Kyeong,Jin Kyung,Q13425770,Good Doctor,series,8
Q12618160,Jin Kyeong,Jin Kyung,Q137836165,Notes from the Last Row,series,8
Q12618160,Jin Kyeong,Jin Kyung,Q17401474,Pinocchio,series,8
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q105584534,Confidential Assignment 2: International,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q107864287,Through the Darkness,series,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q116499151,Alienoid 2,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q116786097,Count,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q123354222,Amazon Bullseye,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q123760976,Uprising,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q131822507,The Price of Confession,series,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q134283276,Aema,series,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q137843012,Husbands in Action,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q33101534,The Outlaws,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q55106022,Extreme Job,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q56686172,The Villagers,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q61100936,Svaha: The Sixth Finger,film,14
Q12618258,Jin Seon-kyu,Jin Seon-kyu,Q65267432,Space Sweepers,film,14
Q12967067,Lee Hae-yeong,Lee Hae-young (actor),Q100989574,More Than Family,film,2
Q12967067,Lee Hae-yeong,Lee Hae-young (actor),Q109767798,Bloodhounds,series,2
Q16080045,Kang Han-na,Kang Han-na,Q104903382,My Roommate is a Gumiho,series,5
Q16080045,Kang Han-na,Kang Han-na,Q116947667,Frankly Speaking,series,5
Q16080045,Kang Han-na,Kang Han-na,Q131910461,"Bon Appétit, Your Majesty",series,5
Q16080045,Kang Han-na,Kang Han-na,Q132152067,Cashero,series,5
Q16080045,Kang Han-na,Kang Han-na,Q137843012,Husbands in Action,film,5
Q16081558,Park Byeong-eun,Park Byung-eun,Q107639992,Kingdom: Ashin of the North,film,10
Q16081558,Park Byeong-eun,Park Byung-eun,Q110878273,In Our Prime,film,10
Q16081558,Park Byeong-eun,Park Byung-eun,Q111025790,Eve,series,10
Q16081558,Park Byeong-eun,Park Byung-eun,Q114554516,Decibel,film,10
Q16081558,Park Byeong-eun,Park Byung-eun,Q115778970,Citizen of a Kind,film,10
Q16081558,Park Byeong-eun,Park Byung-eun,Q118286995,The Moon,film,10
Q16081558,Park Byeong-eun,Park Byung-eun,Q122730767,Dear Hongrang,series,10
Q16081558,Park Byeong-eun,Park Byung-eun,Q123944011,The Bequeathed,series,10
Q16081558,Park Byeong-eun,Park Byung-eun,Q139455537,The Apartment Job,series,10
Q16081558,Park Byeong-eun,Park Byung-eun,Q63224822,Jo Pil-ho: The Dawning Rage,film,10
Q16092114,Choi Dae-hoon,Choi Dae-hoon,Q110118400,Extraordinary Attorney Woo,series,5
Q16092114,Choi Dae-hoon,Choi Dae-hoon,Q130748503,The Wonderfools,series,5
Q16092114,Choi Dae-hoon,Choi Dae-hoon,Q135923528,Pro Bono,series,5
Q16092114,Choi Dae-hoon,Choi Dae-hoon,Q139553270,Agent Kim Reactivated,series,5
Q16092114,Choi Dae-hoon,Choi Dae-hoon,Q65258113,Crash Landing on You,series,5
Q16162831,Shin Hae-sun,Shin Hye-sun,Q100605045,Mr. Queen,series,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q100945934,Collectors,film,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q114863982,See You in My 19th Life,series,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q118611683,Welcome to Samdalri,series,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q124348204,Don't Buy the Seller,film,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q125943204,Following,film,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q131844525,The Art of Sarah,series,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q24698311,The Legend of the Blue Sea,series,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q28972794,Stranger,series,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q31177380,My Golden Life,series,11
Q16162831,Shin Hae-sun,Shin Hye-sun,Q85972954,Innocence,film,11
Q16865262,Lim Ji-yeon,Lim Ji-yeon,Q107565086,Money Heist: Korea - Joint Economic Area,series,9
Q16865262,Lim Ji-yeon,Lim Ji-yeon,Q113197148,The Glory,series,9
Q16865262,Lim Ji-yeon,Lim Ji-yeon,Q116907485,The Killing Vote,series,9
Q16865262,Lim Ji-yeon,Lim Ji-yeon,Q117865066,Lies Hidden in My Garden,series,9
Q16865262,Lim Ji-yeon,Lim Ji-yeon,Q125288592,The Tale of Lady Ok,series,9
Q16865262,Lim Ji-yeon,Lim Ji-yeon,Q126921922,Revolver,film,9
Q16865262,Lim Ji-yeon,Lim Ji-yeon,Q136763742,My Royal Nemesis,series,9
Q16865262,Lim Ji-yeon,Lim Ji-yeon,Q16256481,Obsessed,film,9
Q16865262,Lim Ji-yeon,Lim Ji-yeon,Q85983581,Spiritwalker,film,9
Q16978733,Shin Dong-mi,Shin Dong-mi,Q118611683,Welcome to Samdalri,series,3
Q16978733,Shin Dong-mi,Shin Dong-mi,Q137711304,Sold Out on You,series,3
Q16978733,Shin Dong-mi,Shin Dong-mi,Q16734496,A Hard Day,film,3
Q17314724,Lee Jun-hyeok,"Lee Jun-hyeok (actor, born 1972)",Q100945934,Collectors,film,4
Q17314724,Lee Jun-hyeok,"Lee Jun-hyeok (actor, born 1972)",Q130598216,Hitman 2,film,4
Q17314724,Lee Jun-hyeok,"Lee Jun-hyeok (actor, born 1972)",Q138266416,Spooky in Love,series,4
Q17314724,Lee Jun-hyeok,"Lee Jun-hyeok (actor, born 1972)",Q20944412,Fatal Intuition,film,4
Q18381077,Park Hae-joon,Park Hae-joon,Q110878273,In Our Prime,film,10
Q18381077,Park Hae-joon,Park Hae-joon,Q115858816,12.12: The Day,film,10
Q18381077,Park Hae-joon,Park Hae-joon,Q117353211,When Life Gives You Tangerines,series,10
Q18381077,Park Hae-joon,Park Hae-joon,Q124001145,The 8 Show,series,10
Q18381077,Park Hae-joon,Park Hae-joon,Q131466792,Humint,film,10
Q18381077,Park Hae-joon,Park Hae-joon,Q133917515,Yadang: The Snitch,film,10
Q18381077,Park Hae-joon,Park Hae-joon,Q137843064,We Are All Trying Here,series,10
Q18381077,Park Hae-joon,Park Hae-joon,Q63224822,Jo Pil-ho: The Dawning Rage,film,10
Q18381077,Park Hae-joon,Park Hae-joon,Q79997161,The World of the Married,series,10
Q18381077,Park Hae-joon,Park Hae-joon,Q85985072,The 8th Night,film,10
Q18605616,Yoon Kyung-ho,Yoon Kyung-ho,Q123474846,The Desperate Chase,film,6
Q18605616,Yoon Kyung-ho,Yoon Kyung-ho,Q124128670,The Trauma Code: Heroes on Call,series,6
Q18605616,Yoon Kyung-ho,Yoon Kyung-ho,Q137843012,Husbands in Action,film,6
Q18605616,Yoon Kyung-ho,Yoon Kyung-ho,Q139553270,Agent Kim Reactivated,series,6
Q18605616,Yoon Kyung-ho,Yoon Kyung-ho,Q32846647,Mr. Sunshine,series,6
